ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11	"ENSG00000141959"	"PFKL"	chr21	+	44313912	44316339	44316243	44316339	44313637	44313682	11	1063,684,482	0,4,0	2053,1505,992,566,1055,580,627,946,693	6,3,16,7,2,11,3,0,66	2481	150	4.51672362299e-05	0.000832399661239	1.0,0.912,1.0	0.954,0.968,0.789,0.83,0.97,0.761,0.927,1.0,0.388	0.128
12	"ENSG00000141959"	"PFKL"	chr21	+	44325731	44326060	44325960	44326060	44325152	44325264	12	59,125,282	1129,574,368	231,112,96,72,154,84,99,235,313	2065,1544,991,577,1093,742,604,1244,722	379	150	0.0292634544656	0.1724918066	0.02,0.079,0.233	0.042,0.028,0.037,0.047,0.053,0.043,0.061,0.07,0.146	0.052
14	"ENSG00000160224"	"AIRE"	chr21	+	44294371	44294503	44294400	44294503	44293788	44293910	14	3,0,0	2,0,0	0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,1,0,0	179	150	1	1.0	0.557,NA,NA	NA,NA,0.0,NA,NA,NA,0.0,NA,NA	0.557
17	"ENSG00000160209"	"PDXK"	chr21	+	43743668	43743807	43743723	43743807	43741666	43741771	17	4,1,0	108,142,40	9,6,13,0,0,20,12,6,38	176,145,166,39,72,489,266,220,271	205	150	0.000206300429962	0.00300290005993	0.026,0.005,0.0	0.036,0.029,0.054,0.0,0.0,0.029,0.032,0.02,0.093	-0.022
18	"ENSG00000160209"	"PDXK"	chr21	+	43755476	43755764	43755697	43755764	43753582	43753719	18	6,4,0	84,78,6	5,4,3,0,1,15,8,0,4	185,111,85,4,39,376,188,153,176	371	150	0.266487886066	0.933147350218	0.028,0.02,0.0	0.011,0.014,0.014,0.0,0.01,0.016,0.017,0.0,0.009	0.006
20	"ENSG00000157601"	"MX1"	chr21	+	41421837	41422095	41421974	41422095	41420514	41420817	20	7,19,0	0,0,0	0,0,0,0,1,19,4,0,0	0,0,0,0,0,0,0,1,0	287	150	1	1.0	1.0,1.0,NA	NA,NA,NA,NA,1.0,1.0,1.0,0.0,NA	0.25
21	"ENSG00000157601"	"MX1"	chr21	+	41432030	41432175	41432049	41432175	41427754	41427866	21	11,10,5	28,0,0	4,1,0,0,10,2,3,0,0	1,0,0,0,14,0,1,0,0	169	150	1	1.0	0.259,1.0,1.0	0.78,1.0,NA,NA,0.388,1.0,0.727,NA,NA	-0.026
22	"ENSG00000157601"	"MX1"	chr21	+	41432030	41432175	41432049	41432175	41430532	41430608	22	23,20,39	307,54,61	5,1,0,0,23,10,17,0,0	46,13,36,47,130,144,27,14,33	169	150	0.000958765564344	0.0105963569143	0.062,0.247,0.362	0.088,0.064,0.0,0.0,0.136,0.058,0.358,0.0,0.0	0.145
23	"ENSG00000157578"	"LCA5L"	chr21	-	39429130	39429394	39429130	39429211	39435419	39435542	23	3,0,0	0,0,0	0,0,0,0,3,0,1,0,0	2,0,0,0,0,0,0,0,0	333	150	1	1.0	1.0,NA,NA	0.0,NA,NA,NA,1.0,NA,1.0,NA,NA	0.333
25	"ENSG00000157578"	"LCA5L"	chr21	-	39435419	39435573	39435419	39435542	39445449	39445733	25	1,0,0	0,0,0	1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0	181	150	1	1.0	1.0,NA,NA	1.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
27	"ENSG00000205581"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347378	39347483	27	4055,3299,2263	13,98,8	3247,1868,1246,1532,2226,1880,7196,1069,1329	89,32,47,11,47,66,134,55,3	1484	150	0.000156824942367	0.00240648522099	0.969,0.773,0.966	0.787,0.855,0.728,0.934,0.827,0.742,0.844,0.663,0.978	0.085
28	"ENSG00000205581"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39348291	39348339	28	74,99,0	52,89,28	170,124,90,68,100,97,329,47,60	110,45,37,48,49,16,122,23,0	155	150	0.00105719810873	0.0114461628551	0.579,0.518,0.0	0.599,0.727,0.702,0.578,0.664,0.854,0.723,0.664,1.0	-0.358
29	"ENSG00000205581"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348421	39348451	29	8531,7660,4447	0,0,0	9450,7329,4954,3770,6925,5255,13229,4279,3589	5,0,0,0,2,0,0,0,0	3215	150	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0,1.0,0.994,1.0,1.0,1.0,1.0	0.002
30	"ENSG00000185658"	"BRWD1"	chr21	-	39264459	39264685	39264459	39264564	39264890	39265019	30	377,234,322	0,0,0	197,142,91,227,483,138,382,142,127	0,0,0,0,0,0,1,0,0	271	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.995,1.0,1.0	0.001
31	"ENSG00000185658"	"BRWD1"	chr21	-	39264459	39264685	39264459	39264564	39264985	39265019	31	181,130,151	0,0,0	108,63,40,85,243,58,198,61,63	0,0,0,0,0,0,5,0,0	271	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.956,1.0,1.0	0.005
32	"ENSG00000157540"	"DYRK1A"	chr21	+	37478180	37478300	37478207	37478300	37472683	37472880	32	15,2,0	0,39,29	8,8,5,1,8,1,7,0,0	30,11,16,7,31,1,37,36,13	177	150	0.832155972593	1.0	1.0,0.042,0.0	0.184,0.381,0.209,0.108,0.179,0.459,0.138,0.0,0.0	0.163
33	"ENSG00000157538"	"DSCR3"	chr21	-	37232376	37232645	37232376	37232451	37233361	37233442	33	20,0,9	343,142,145	16,1,9,7,11,7,15,6,0	445,221,170,75,287,103,228,174,94	344	150	0.578252716419	1.0	0.025,0.0,0.026	0.015,0.002,0.023,0.039,0.016,0.029,0.028,0.015,0.0	-0.002
36	"ENSG00000241837"	"ATP5O"	chr21	-	33903455	33903656	33903455	33903639	33903934	33904021	36	15,25,0	1649,1069,1193	44,61,20,6,41,25,29,69,57	2883,3253,2154,908,2067,2246,2002,4420,1799	167	150	0.0211585881921	0.13216554626	0.008,0.021,0.0	0.014,0.017,0.008,0.006,0.018,0.01,0.013,0.014,0.028	-0.005
37	"ENSG00000205726"	"ITSN1"	chr21	+	33750142	33750322	33750253	33750322	33735043	33735204	37	59,0,0	0,0,0	150,117,39,33,34,32,146,26,2	6,4,17,2,0,9,20,21,0	261	150	1	1.0	1.0,NA,NA	0.935,0.944,0.569,0.905,1.0,0.671,0.808,0.416,1.0	0.195
38	"ENSG00000205726"	"ITSN1"	chr21	+	33772038	33772323	33772060	33772323	33767712	33767828	38	1,0,0	38,0,0	3,0,1,0,0,0,4,2,2	59,83,2,26,8,49,101,11,0	172	150	1	1.0	0.022,NA,NA	0.042,0.0,0.304,0.0,0.0,0.0,0.033,0.137,1.0	-0.146
41	"ENSG00000159147"	"DONSON"	chr21	-	33584589	33584768	33584589	33584726	33585977	33586181	41	107,99,32	0,0,0	128,119,129,64,47,22,178,107,25	1,0,0,0,0,0,0,0,0	192	150	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.001
42	"ENSG00000159147"	"DONSON"	chr21	-	33585977	33586181	33585977	33586060	33587521	33587602	42	151,104,42	0,0,0	174,172,119,76,60,43,194,166,2	3,1,17,0,3,0,5,0,0	271	150	0.000407430852816	0.00526258946759	1.0,1.0,1.0	0.97,0.99,0.795,1.0,0.917,1.0,0.956,1.0,1.0	0.041
43	"ENSG00000159140"	"SON"	chr21	+	33576364	33577481	33576417	33577481	33575777	33575893	43	34,4,0	98,7,0	16,4,4,13,40,8,8,14,5	71,25,13,91,148,79,75,66,31	203	150	1	1.0	0.204,0.297,NA	0.143,0.106,0.185,0.095,0.166,0.07,0.073,0.136,0.106	0.131
45	"ENSG00000205930"	"C21orf62-AS1"	chr21	+	32784774	32784919	32784796	32784919	32772161	32772320	45	0,2,0	7,22,0	0,0,0,2,1,0,0,0,0	0,4,0,6,14,0,5,8,0	172	150	1	1.0	0.0,0.073,NA	NA,0.0,NA,0.225,0.059,NA,0.0,0.0,NA	-0.02
47	"ENSG00000159082"	"SYNJ1"	chr21	-	32678644	32678810	32678644	32678801	32681495	32681648	47	30,0,0	0,0,0	15,4,4,17,25,0,89,0,16	0,6,0,0,1,0,2,0,0	159	150	1	1.0	1.0,NA,NA	1.0,0.386,1.0,1.0,0.959,NA,0.977,NA,1.0	0.097
48	"ENSG00000159079"	"C21orf59"	chr21	-	32601666	32603292	32601666	32601973	32604124	32604283	48	1209,535,162	0,0,0	594,501,111,408,563,630,580,1361,34	8,8,0,0,0,0,3,25,0	1469	150	4.32578442289e-07	1.76525279719e-05	1.0,1.0,1.0	0.883,0.865,1.0,1.0,1.0,1.0,0.952,0.848,1.0	0.05
49	"ENSG00000156304"	"SCAF4"	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	49	129,45,137	108,57,0	268,80,80,95,143,64,164,86,107	101,50,30,51,72,35,51,34,32	216	150	0.380825500507	1.0	0.453,0.354,1.0	0.648,0.526,0.649,0.564,0.58,0.559,0.691,0.637,0.699	-0.015
50	"ENSG00000156304"	"SCAF4"	chr21	-	31696568	31696750	31696568	31696736	31700994	31701171	50	197,90,112	15,4,0	274,73,151,127,158,60,204,23,60	0,0,0,0,0,0,2,0,0	164	150	5.35685158554e-06	0.000141082754347	0.923,0.954,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.989,1.0,1.0	-0.04
55	"ENSG00000215559"	"ANKRD20A11P"	chr21	-	13945038	13945143	13945038	13945109	13951066	13951139	55	0,0,0	3,37,31	0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,31,19,0	184	150	1	1.0	0.0,0.0,0.0	NA,NA,NA,NA,NA,NA,0.073,0.0,NA	-0.036
59	"ENSG00000177989"	"ODF3B"	chr22	-	50531190	50531341	50531190	50531295	50531569	50531773	59	0,40,0	16,27,0	29,13,18,0,4,22,6,22,0	41,69,86,0,21,48,16,3,21	196	150	1	1.0	0.0,0.531,NA	0.351,0.126,0.138,NA,0.127,0.26,0.223,0.849,0.0	0.006
60	"ENSG00000025708"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	60	9,4,0	67,89,0	8,11,7,1,7,4,4,1,0	197,470,156,16,332,396,92,75,30	165	150	1	1.0	0.109,0.039,NA	0.036,0.021,0.039,0.054,0.019,0.009,0.038,0.012,0.0	0.049
63	"ENSG00000100429"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246874	50246966	63	146,125,142	0,0,0	379,193,234,159,314,132,253,359,117	0,0,0,1,0,0,0,0,0	509	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.979,1.0,1.0,1.0,1.0,1.0	0.002
64	"ENSG00000100429"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248661	50248751	64	116,63,259	0,0,0	311,129,151,109,196,89,179,217,68	7,4,0,0,0,7,0,0,0	330	150	0.368891436333	1.0	1.0,1.0,1.0	0.953,0.936,1.0,1.0,1.0,0.852,1.0,1.0,1.0	0.029
65	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249102	50249168	65	101,90,68	5,0,0	296,161,105,87,162,78,197,169,33	26,0,4,11,26,6,5,25,0	181	150	2.13967435808e-05	0.000452745340668	0.944,1.0,1.0	0.904,1.0,0.956,0.868,0.838,0.915,0.97,0.849,1.0	0.059
66	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249327	50249454	66	21,48,12	1,0,0	63,28,30,14,43,21,50,43,57	18,2,0,2,8,7,5,6,7	181	150	6.96270671008e-07	2.56000112553e-05	0.946,1.0,1.0	0.744,0.921,1.0,0.853,0.817,0.713,0.892,0.856,0.871	0.13
67	"ENSG00000100429"	"HDAC10"	chr22	-	50249102	50249198	50249102	50249168	50249327	50249454	67	5,10,0	111,61,111	7,3,2,2,13,2,4,4,0	270,118,84,95,155,61,163,182,51	180	150	0.123344101297	0.523771663998	0.036,0.12,0.0	0.021,0.021,0.019,0.017,0.065,0.027,0.02,0.018,0.0	0.029
68	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249634	50249703	68	14,16,12	0,0,0	57,25,13,14,33,7,39,48,5	0,0,0,0,0,0,1,0,0	181	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0	0.003
69	"ENSG00000100429"	"HDAC10"	chr22	-	50249327	50249516	50249327	50249454	50249634	50249703	69	18,13,18	110,93,69	38,14,5,1,21,17,10,17,13	324,155,111,100,176,78,169,262,107	212	150	0.000710375002108	0.00833919459404	0.104,0.09,0.156	0.077,0.06,0.031,0.007,0.078,0.134,0.04,0.044,0.079	0.056
70	"ENSG00000100429"	"HDAC10"	chr22	-	50249634	50249719	50249634	50249703	50249859	50249964	70	2,8,0	140,131,70	13,1,2,4,6,4,9,5,2	315,195,124,111,214,81,168,263,139	166	150	0.807152707703	1.0	0.013,0.052,0.0	0.036,0.005,0.014,0.032,0.025,0.043,0.046,0.017,0.013	-0.004
71	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	71	1163,1049,881	6,39,0	1243,529,441,628,2882,266,705,2017,1927	21,6,24,0,15,4,6,0,55	402	150	0.531908532974	1.0	0.986,0.909,1.0	0.957,0.97,0.873,1.0,0.986,0.961,0.978,1.0,0.929	0.003
74	"ENSG00000186654"	"PRR5"	chr22	+	44731678	44731821	44731729	44731821	44726576	44726634	74	15,3,0	382,194,34	5,3,3,3,3,5,2,4,0	282,200,40,86,214,63,68,306,35	201	150	0.194492832211	0.736237647722	0.028,0.011,0.0	0.013,0.011,0.053,0.025,0.01,0.056,0.021,0.01,0.0	-0.009
75	"ENSG00000186654"	"PRR5"	chr22	+	44731678	44731821	44731734	44731821	44726576	44726634	75	41,4,19	31,46,0	16,11,3,3,8,10,5,12,1	6,20,6,9,39,9,3,63,10	206	150	0.163013795489	0.645020489663	0.491,0.06,1.0	0.66,0.286,0.267,0.195,0.13,0.447,0.548,0.122,0.068	0.214
76	"ENSG00000186654"	"PRR5"	chr22	+	44731729	44731821	44731734	44731821	44726576	44726634	76	408,195,53	31,46,0	293,208,40,86,219,68,71,314,36	6,20,6,9,39,9,3,63,10	155	150	0.789899880223	1.0	0.927,0.804,1.0	0.979,0.91,0.866,0.902,0.845,0.88,0.958,0.828,0.777	0.028
77	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	77	22,19,0	535,460,201	21,24,10,5,18,21,9,18,19	585,585,183,160,386,348,187,916,465	310	150	0.473214835064	1.0	0.02,0.02,0.0	0.017,0.019,0.026,0.015,0.022,0.028,0.023,0.009,0.019	-0.006
80	"ENSG00000100162"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	80	16,0,0	256,49,48	17,21,3,1,0,1,2,40,0	377,222,114,45,68,25,19,666,0	235	150	1	1.0	0.038,0.0,0.0	0.028,0.057,0.017,0.014,0.0,0.025,0.063,0.037,NA	-0.017
81	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603	81	67,166,0	0,0,0	40,14,56,0,207,32,150,107,0	3,4,11,0,21,1,16,0,0	464	150	1	1.0	1.0,1.0,NA	0.812,0.531,0.622,NA,0.761,0.912,0.752,1.0,NA	0.23
82	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285543	41285965	82	2,0,57	63,21,16	11,10,2,3,13,1,14,2,0	34,53,3,8,24,5,39,31,0	280	150	1	1.0	0.017,0.0,0.656	0.148,0.092,0.263,0.167,0.225,0.097,0.161,0.033,NA	0.076
83	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285985	41286251	83	2,0,57	79,44,3	11,11,2,3,13,1,14,2,0	133,52,29,34,104,55,108,45,7	280	150	0.364818993814	1.0	0.013,0.0,0.911	0.042,0.102,0.036,0.045,0.063,0.01,0.065,0.023,0.0	0.265
84	"ENSG00000100395"	"L3MBTL2"	chr22	+	41213850	41214026	41213892	41214026	41209695	41209933	84	16,2,0	151,60,58	4,8,3,7,16,6,12,4,4	145,122,16,57,153,74,94,113,60	192	150	0.642843962738	1.0	0.076,0.025,0.0	0.021,0.049,0.128,0.088,0.076,0.06,0.091,0.027,0.05	-0.032
85	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40792524	40792595	40797283	40797336	85	76,9,0	0,0,0	54,67,13,37,108,53,15,24,7	1,4,0,0,0,2,0,0,0	231	150	1	1.0	1.0,1.0,NA	0.972,0.916,1.0,1.0,1.0,0.945,1.0,1.0,1.0	0.019
86	"ENSG00000239900"	"ADSL"	chr22	+	40361087	40361342	40361272	40361342	40360401	40360492	86	29,60,34	656,449,109	32,38,28,15,20,43,42,52,16	773,923,432,270,485,385,475,898,493	335	150	2.9070674521e-06	8.43409287268e-05	0.019,0.056,0.123	0.018,0.018,0.028,0.024,0.018,0.048,0.038,0.025,0.014	0.04
87	"ENSG00000100335"	"MIEF1"	chr22	+	39509337	39509571	39509421	39509571	39504202	39504534	87	3,0,0	13,0,0	10,5,0,0,2,0,14,0,0	10,17,11,11,5,0,38,0,7	234	150	1	1.0	0.129,NA,NA	0.391,0.159,0.0,0.0,0.204,NA,0.191,NA,0.0	-0.006
88	"ENSG00000100335"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	88	224,134,0	95,24,0	237,97,138,163,199,51,226,89,45	49,29,15,29,45,6,27,5,31	236	150	1	1.0	0.6,0.78,NA	0.755,0.68,0.854,0.781,0.738,0.844,0.842,0.919,0.48	-0.076
89	"ENSG00000100316"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629	89	682,768,317	25175,22247,11002	573,817,432,311,510,368,1638,1049,669	19619,23253,17450,8810,17917,8407,7188,27388,19395	330	150	6.54661906452e-06	0.000167661171697	0.012,0.015,0.013	0.013,0.016,0.011,0.016,0.013,0.02,0.094,0.017,0.015	-0.011
90	"ENSG00000100316"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39318399	39318592	90	671,688,317	0,0,0	542,718,386,290,487,340,1146,980,625	0,0,0,0,4,0,0,0,0	330	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.982,1.0,1.0,1.0,1.0	0.002
91	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39138635	39138702	91	54,40,0	6,0,0	5,0,0,13,132,0,49,0,0	0,0,0,2,7,0,0,0,0	429	150	1	1.0	0.759,1.0,NA	1.0,NA,NA,0.694,0.868,NA,1.0,NA,NA	-0.011
92	"ENSG00000100221"	"JOSD1"	chr22	-	38699802	38700618	38699802	38700123	38700903	38700930	92	136,166,111	2,8,0	127,68,127,26,279,38,276,22,16	0,0,0,0,2,0,0,0,0	645	150	0.000112707787479	0.00182331623738	0.941,0.828,1.0	1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0	-0.074
93	"ENSG00000100151"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587	93	135,86,11	0,2,0	78,43,29,41,65,103,46,87,31	0,0,0,0,0,0,0,0,0	217	150	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.011
94	"ENSG00000100151"	"PICK1"	chr22	+	38073772	38074451	38074306	38074451	38072999	38073092	94	336,384,325	5,0,0	175,128,33,86,246,238,75,420,96	3,3,0,2,1,7,3,0,12	684	150	0.000398983144834	0.00518050317602	0.936,1.0,1.0	0.927,0.903,1.0,0.904,0.982,0.882,0.846,1.0,0.637	0.081
96	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833109	37833916	37834728	96	28,135,97	0,0,0	48,59,14,7,41,46,220,167,51	0,0,0,0,0,0,2,0,0	247	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.985,1.0,1.0	0.002
97	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37833916	37834728	97	45,85,87	0,38,0	83,45,29,19,43,68,274,127,78	13,13,14,1,2,5,36,32,7	155	150	0.127701922211	0.538275922963	1.0,0.684,1.0	0.861,0.77,0.667,0.948,0.954,0.929,0.88,0.793,0.915	0.037
98	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593	98	89,23,0	2,0,40	80,57,8,49,112,85,147,103,40	0,4,0,0,4,7,7,19,0	155	150	0.13851750258	0.571585251817	0.977,1.0,0.0	1.0,0.932,1.0,1.0,0.964,0.922,0.953,0.84,1.0	-0.298
99	"ENSG00000100124"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	99	95,87,90	32,58,59	85,83,28,63,133,83,271,116,64	30,42,25,16,27,49,120,167,54	155	150	0.906685475436	1.0	0.742,0.592,0.596	0.733,0.657,0.52,0.792,0.827,0.621,0.686,0.402,0.534	0.002
100	"ENSG00000100116"	"GCAT"	chr22	+	37813276	37813609	37813462	37813609	37812886	37812988	100	4,16,0	476,221,12	27,9,0,1,5,1,20,75,5	282,311,36,15,114,71,197,753,164	336	150	0.00010059379612	0.00165656346737	0.004,0.031,0.0	0.041,0.013,0.0,0.029,0.019,0.006,0.043,0.043,0.013	-0.011
101	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37312019	37312174	37310987	37311064	101	295,63,52	0,0,0	224,0,197,249,1259,185,6,107,30	0,0,0,0,1,0,0,0,0	714	150	1	1.0	1.0,1.0,1.0	1.0,NA,1.0,1.0,0.996,1.0,1.0,1.0,1.0	0.0
102	"ENSG00000100320"	"RBFOX2"	chr22	-	35759887	35760032	35759887	35760020	35761201	35761294	102	38,2,0	47,32,0	0,10,0,0,2,0,2,29,0	0,3,0,2,0,0,7,1,0	162	150	1	1.0	0.428,0.055,NA	NA,0.755,NA,0.0,1.0,NA,0.209,0.964,NA	-0.344
103	"ENSG00000100320"	"RBFOX2"	chr22	-	35781599	35781746	35781599	35781743	35809779	35810004	103	54,0,0	69,21,27	0,8,0,2,0,0,6,16,0	0,2,0,3,0,0,5,4,0	153	150	1	1.0	0.434,0.0,0.0	NA,0.797,NA,0.395,NA,NA,0.541,0.797,NA	-0.488
104	"ENSG00000100225"	"FBXO7"	chr22	+	32478980	32479275	32479132	32479275	32475592	32475957	104	1299,1021,344	0,0,0	980,699,771,380,973,547,1357,766,450	0,0,0,0,0,0,2,0,0	302	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.997,1.0,1.0	0.0
105	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32493104	32493281	32485067	32485209	105	1998,3303,658	0,0,0	1888,1763,2529,976,1818,1567,5360,1390,1526	0,1,0,0,0,0,2,0,0	5510	150	1	1.0	1.0,1.0,1.0	1.0,0.98,1.0,1.0,1.0,1.0,0.986,1.0,1.0	0.004
106	"ENSG00000128245"	"YWHAH"	chr22	+	31945499	31945678	31945556	31945678	31944965	31945235	106	29,34,28	1,28,0	44,29,29,4,23,31,124,15,115	9,20,19,0,0,6,192,0,44	207	150	0.160637691783	0.637997934156	0.955,0.468,1.0	0.78,0.512,0.525,1.0,1.0,0.789,0.319,1.0,0.654	0.077
107	"ENSG00000184708"	"EIF4ENIF1"	chr22	-	31447425	31447568	31447425	31447565	31448152	31448232	107	88,15,0	75,14,30	25,30,6,17,57,28,41,35,46	45,28,18,40,44,0,59,7,0	153	150	0.0170855006507	0.111506162858	0.535,0.512,0.0	0.353,0.512,0.246,0.294,0.559,1.0,0.405,0.831,1.0	-0.229
