ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14	"ENSG00000160179"	"ABCG1"	chr21	+	42287888	42288073	42287888	42288037	42288210	42288312	14	157,301,22	215,0,0	24,8,50,21,323,11,13,79,152	17,4,0,37,230,10,3,19,0	186	150	0.0219156943811	0.137786791406	0.371,1.0,1.0	0.532,0.617,1.0,0.314,0.531,0.47,0.778,0.77,1.0	0.122
18	"ENSG00000183486"	"MX2"	chr21	+	41363268	41363416	41363268	41363389	41376835	41377155	18	0,0,0	2,0,0	2,0,0,0,0,4,0,0,0	2,0,0,0,0,2,0,0,0	177	150	1	1.0	0.0,NA,NA	0.459,NA,NA,NA,NA,0.629,NA,NA,NA	-0.544
19	"ENSG00000182240"	"BACE2"	chr21	+	41241818	41241947	41241818	41241939	41243375	41243510	19	52,82,83	2,20,41	2,8,8,4,0,0,45,9,0	0,0,0,0,0,0,21,0,0	158	150	1	1.0	0.961,0.796,0.658	1.0,1.0,1.0,1.0,NA,NA,0.67,1.0,NA	-0.14
21	"ENSG00000182093"	"WRB"	chr21	+	39390697	39391476	39390697	39390863	39391768	39391836	21	3,10,22	350,125,81	15,18,4,2,101,40,228,30,171	239,355,92,145,374,240,582,128,62	763	150	2.57809982473e-07	1.01525171392e-05	0.002,0.015,0.051	0.012,0.01,0.008,0.003,0.05,0.032,0.072,0.044,0.352	-0.042
22	"ENSG00000205581"	"HMGN1"	chr21	-	39345829	39347292	39347246	39347292	39345145	39345274	22	4914,4562,2929	22,4,0	4327,2912,2400,1842,3048,2741,10862,1612,2700	31,25,10,13,24,5,40,4,0	1567	150	4.75637502539e-05	0.00088183887332	0.955,0.991,1.0	0.93,0.918,0.958,0.931,0.924,0.981,0.963,0.975,1.0	0.029
23	"ENSG00000205581"	"HMGN1"	chr21	-	39348421	39348577	39348544	39348577	39348291	39348339	23	2607,2150,810	0,5,0	4201,4188,3030,1353,3428,2178,3986,2678,1824	2,11,2,0,5,0,11,0,0	273	150	1	1.0	1.0,0.996,1.0	0.999,0.995,0.999,1.0,0.997,1.0,0.995,1.0,1.0	0.0
24	"ENSG00000185658"	"BRWD1"	chr21	-	39255644	39255828	39255664	39255828	39247700	39247832	24	28,3,7	0,0,0	15,12,8,16,32,2,29,13,6	0,0,0,0,0,0,2,0,0	170	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.928,1.0,1.0	0.008
25	"ENSG00000185658"	"BRWD1"	chr21	-	39255644	39255828	39255664	39255828	39250795	39250889	25	189,69,168	8,0,0	119,78,42,117,219,57,172,79,46	6,0,4,13,21,0,14,0,10	170	150	2.85168002773e-05	0.000572590298058	0.954,1.0,1.0	0.946,1.0,0.903,0.888,0.902,1.0,0.916,1.0,0.802	0.056
26	"ENSG00000185658"	"BRWD1"	chr21	-	39264890	39265019	39264985	39265019	39264459	39264564	26	130,78,52	0,0,0	69,62,17,72,175,51,126,72,59	0,0,0,0,0,0,5,0,0	245	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.939,1.0,1.0	0.007
27	"ENSG00000185658"	"BRWD1"	chr21	-	39264890	39265019	39264985	39265019	39264459	39264685	27	326,182,223	0,0,0	159,143,68,217,419,131,319,153,123	1,2,0,3,4,0,10,0,0	245	150	0.70682591531	1.0	1.0,1.0,1.0	0.99,0.978,1.0,0.978,0.985,1.0,0.951,1.0,1.0	0.013
28	"ENSG00000241837"	"ATP5O"	chr21	-	33906448	33907453	33907340	33907453	33903934	33904021	28	85,17,27	1974,1221,1188	67,110,78,60,82,71,139,58,79	3523,3768,2583,972,2608,2609,2442,5184,2023	1042	150	1	1.0	0.006,0.002,0.003	0.003,0.004,0.004,0.009,0.005,0.004,0.008,0.002,0.006	-0.001
29	"ENSG00000241837"	"ATP5O"	chr21	-	33915135	33915724	33915651	33915724	33914449	33914500	29	67,0,0	0,8,0	79,66,108,12,46,118,219,194,106	3,0,0,0,4,0,0,0,0	666	150	1	1.0	1.0,0.0,NA	0.856,1.0,1.0,1.0,0.721,1.0,1.0,1.0,1.0	-0.453
31	"ENSG00000159086"	"PAXBP1"	chr21	-	32755212	32755353	32755229	32755353	32751118	32751218	31	115,130,73	28,0,32	127,130,110,50,68,19,101,49,20	18,46,8,16,40,19,50,25,4	167	150	0.0240845884431	0.148609371877	0.787,1.0,0.672	0.864,0.717,0.925,0.737,0.604,0.473,0.645,0.638,0.818	0.106
32	"ENSG00000156253"	"RWDD2B"	chr21	-	29008239	29008621	29008394	29008621	29007760	29008123	32	176,16,20	32,12,0	60,123,20,63,59,54,92,234,20	9,11,7,0,20,10,71,21,0	305	150	0.720499093927	1.0	0.73,0.396,1.0	0.766,0.846,0.584,1.0,0.592,0.726,0.389,0.846,1.0	-0.041
33	"ENSG00000156253"	"RWDD2B"	chr21	-	29009594	29009692	29009626	29009692	29008394	29008621	33	30,2,10	2,0,0	6,26,9,7,0,11,19,18,0	0,0,0,0,4,0,0,0,0	182	150	1	1.0	0.925,1.0,1.0	1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,NA	0.1
36	"ENSG00000237484"	"AP000476.1"	chr21	+	24438252	24438443	24438252	24438433	24441794	24441913	36	64,51,127	17,0,105	68,21,1,16,0,0,0,106,0	28,1,2,17,0,0,0,15,0	160	150	1	1.0	0.779,1.0,0.531	0.695,0.952,0.319,0.469,NA,NA,NA,0.869,NA	0.109
38	"ENSG00000100429"	"HDAC10"	chr22	-	50246678	50246966	50246874	50246966	50246297	50246376	38	144,160,81	0,0,0	383,188,251,151,298,110,241,353,100	0,0,0,1,0,0,0,0,0	346	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.985,1.0,1.0,1.0,1.0,1.0	0.002
39	"ENSG00000100429"	"HDAC10"	chr22	-	50250973	50251405	50251101	50251405	50250770	50250905	39	32,61,0	30,42,37	180,126,45,50,50,69,65,167,39	66,52,42,12,55,7,50,42,26	278	150	0.000619707807363	0.007338264945	0.365,0.439,0.0	0.595,0.567,0.366,0.692,0.329,0.842,0.412,0.682,0.447	-0.28
40	"ENSG00000205643"	"CDPF1"	chr22	-	46247105	46247221	46247109	46247221	46246672	46246795	40	3,0,0	0,0,3	0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,1,0,0	154	150	1	1.0	1.0,NA,0.0	NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.0
41	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45170987	45171143	45171599	45171683	41	26,28,0	0,0,0	71,29,26,13,48,18,26,0,37	2,0,0,0,0,0,0,0,0	184	150	1	1.0	1.0,1.0,NA	0.967,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0	0.004
42	"ENSG00000186654"	"PRR5"	chr22	+	44725243	44725296	44725243	44725292	44726576	44726634	42	9,3,4	426,279,137	4,3,0,1,5,1,2,4,0	321,230,94,100,238,114,103,395,77	154	150	0.209577716558	0.821492901323	0.02,0.01,0.028	0.012,0.013,0.0,0.01,0.02,0.008,0.019,0.01,0.0	0.009
43	"ENSG00000100271"	"TTLL1"	chr22	-	43069603	43069844	43069635	43069844	43068409	43068590	43	8,0,0	179,29,74	7,0,2,0,3,7,6,6,0	157,124,43,38,128,157,43,141,46	182	150	0.469975447301	1.0	0.036,0.0,0.0	0.035,0.0,0.037,0.0,0.019,0.035,0.103,0.034,0.0	-0.017
45	"ENSG00000100412"	"ACO2"	chr22	+	41515766	41515992	41515766	41515917	41517526	41517631	45	11,3,5	734,291,214	24,21,18,8,13,7,13,23,6	881,782,397,324,641,305,562,502,447	225	150	0.0112782303705	0.0801382843242	0.01,0.007,0.015	0.018,0.018,0.029,0.016,0.013,0.015,0.015,0.03,0.009	-0.007
46	"ENSG00000100410"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	46	0,10,0	30,46,77	2,14,2,5,24,18,12,22,8	86,51,66,19,76,37,20,88,19	254	150	2.61614090441e-05	0.000531599831776	0.0,0.114,0.0	0.014,0.139,0.018,0.135,0.157,0.223,0.262,0.129,0.199	-0.104
47	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	47	339,74,27	3,0,0	233,177,41,63,311,173,350,140,17	1,7,5,0,0,0,6,0,0	2484	150	0.060275791893	0.312259212151	0.872,1.0,1.0	0.934,0.604,0.331,1.0,1.0,1.0,0.779,1.0,1.0	0.108
49	"ENSG00000100372"	"SLC25A17"	chr22	-	40797253	40797336	40797283	40797336	40794513	40794580	49	0,0,0	5,0,0	1,0,0,0,2,0,0,0,0	15,25,0,0,14,6,8,0,8	180	150	1	1.0	0.0,NA,NA	0.053,0.0,NA,NA,0.106,0.0,0.0,NA,0.0	-0.026
50	"ENSG00000196588"	"MKL1"	chr22	-	40416975	40417046	40416985	40417046	40410281	40411907	50	4,1,0	148,128,0	7,2,1,3,4,0,3,0,0	242,110,83,204,230,106,163,49,209	160	150	1	1.0	0.025,0.007,NA	0.026,0.017,0.011,0.014,0.016,0.0,0.017,0.0,0.0	0.005
51	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	51	42,20,0	631,376,117	34,30,19,7,25,27,18,62,24	809,970,276,245,487,330,413,803,504	192	150	0.858040126444	1.0	0.049,0.04,0.0	0.032,0.024,0.051,0.022,0.039,0.06,0.033,0.057,0.036	-0.01
52	"ENSG00000100321"	"SYNGR1"	chr22	+	39374315	39374660	39374315	39374553	39376051	39376197	52	54,73,22	718,1116,477	97,156,26,13,130,102,0,31,70	2397,3711,1025,629,3502,1489,15,1414,2268	257	150	1.03520138061e-05	0.000245739393154	0.042,0.037,0.026	0.023,0.024,0.015,0.012,0.021,0.038,0.0,0.013,0.018	0.017
53	"ENSG00000100316"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592	53	52,55,25	116,131,37	14,8,4,7,26,0,32,13,22	114,127,111,91,88,45,64,151,84	355	150	1.33226762955e-13	3.75995531006e-11	0.159,0.151,0.222	0.049,0.026,0.015,0.031,0.111,0.0,0.174,0.035,0.1	0.117
56	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37833158	37833206	37832636	37832744	56	252,426,241	0,0,0	231,231,89,102,286,267,783,688,172	2,9,0,0,9,3,32,0,0	351	150	2.76294535595e-06	8.06653011967e-05	1.0,1.0,1.0	0.98,0.916,1.0,1.0,0.931,0.974,0.913,1.0,1.0	0.032
59	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32495492	32495530	59	2128,3459,803	4,0,0	2072,2017,2710,1006,2132,1751,5786,1704,1732	0,0,0,0,0,0,0,0,2	5603	150	0.525858831702	1.0	0.934,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.959	-0.017
60	"ENSG00000184708"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360	60	186,35,90	1,25,0	112,77,42,110,158,25,134,61,52	4,11,4,0,8,20,13,0,0	186	150	0.650761761089	1.0	0.993,0.53,1.0	0.958,0.85,0.894,1.0,0.941,0.502,0.893,1.0,1.0	-0.052
61	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615	61	4,16,0	148,27,0	19,4,2,0,16,2,2,8,12	103,25,25,85,101,45,36,23,16	317	150	1	1.0	0.013,0.219,NA	0.08,0.07,0.036,0.0,0.07,0.021,0.026,0.141,0.262	0.038
62	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615	62	4,16,0	148,27,0	17,4,2,0,16,2,2,8,12	103,25,25,85,101,45,36,23,16	318	150	1	1.0	0.013,0.218,NA	0.072,0.07,0.036,0.0,0.07,0.021,0.026,0.141,0.261	0.038
64	"ENSG00000183963"	"SMTN"	chr22	+	31095302	31096897	31095302	31095455	31097268	31097338	64	57,3,0	0,0,0	27,22,15,5,4,29,1267,57,52	0,0,0,0,0,0,2,0,0	1592	150	1	1.0	1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0,1.0,0.984,1.0,1.0	0.002
65	"ENSG00000183963"	"SMTN"	chr22	+	31100884	31101049	31100884	31100953	31104315	31104623	65	109,8,0	0,0,0	93,98,32,38,35,83,2593,53,48	0,0,0,0,0,0,3,0,0	246	150	1	1.0	1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0,1.0,0.998,1.0,1.0	0.0
66	"ENSG00000184792"	"OSBP2"	chr22	+	30887425	30887622	30887425	30887618	30888226	30888340	66	10,0,0	0,0,0	0,0,0,0,0,0,11,0,0	0,0,0,0,0,0,4,0,0	154	150	1	1.0	1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.728,NA,NA	0.272
67	"ENSG00000100029"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	67	452,117,142	12,0,0	233,208,95,87,276,164,263,425,79	2,0,0,0,1,0,0,13,3	201	150	0.192589724511	0.767337882758	0.966,1.0,1.0	0.989,1.0,1.0,1.0,0.995,1.0,1.0,0.961,0.952	0.0
68	"ENSG00000100029"	"PES1"	chr22	-	30605413	30605517	30605460	30605517	30592131	30592398	68	8,0,27	0,41,4	5,11,0,0,0,28,1,4,1	2,8,0,0,0,0,0,0,16	197	150	1	1.0	1.0,0.0,0.837	0.656,0.511,NA,NA,NA,1.0,1.0,1.0,0.045	-0.09
69	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403	69	30,0,64	0,0,0	0,0,0,6,0,0,24,31,0	0,0,0,0,0,0,11,0,0	372	150	1	1.0	1.0,NA,1.0	NA,NA,NA,1.0,NA,NA,0.468,1.0,NA	0.177
70	"ENSG00000187860"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30373596	30373764	70	70,70,0	0,0,0	23,18,4,11,24,0,91,0,8	0,0,0,0,0,0,7,0,0	927	150	1	1.0	1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0,NA,0.678,NA,1.0	0.046
71	"ENSG00000100325"	"ASCC2"	chr22	-	29801993	29802208	29802114	29802208	29800990	29801110	71	597,441,474	0,0,0	716,553,353,315,864,417,528,383,345	0,0,0,0,0,0,0,0,4	271	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979	0.002
72	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29825621	29825780	72	4,9,8	1,6,0	4,0,6,4,11,30,6,7,8	4,3,1,5,3,0,0,6,0	197	150	0.875622871247	1.0	0.753,0.533,1.0	0.432,0.0,0.82,0.379,0.736,1.0,1.0,0.47,1.0	0.113
73	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	73	7,15,8	58,35,0	14,11,10,4,21,30,17,20,19	33,43,30,16,44,14,34,32,18	197	150	0.62714985483	1.0	0.084,0.246,1.0	0.244,0.163,0.202,0.16,0.267,0.62,0.276,0.322,0.446	0.143
74	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29833540	29833614	74	4,9,8	3,2,0	7,0,6,4,12,30,6,7,8	5,3,0,3,4,13,2,0,0	197	150	0.518204238403	1.0	0.504,0.774,1.0	0.516,0.0,1.0,0.504,0.696,0.637,0.696,1.0,1.0	0.087
75	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683079	29683019	29683064	29694751	29694811	75	0,0,0	13,29,0	5,1,0,0,2,0,1,0,2	37,22,23,8,33,12,35,9,29	165	150	1	1.0	0.0,0.0,NA	0.109,0.04,0.0,0.0,0.052,0.0,0.025,0.0,0.059	-0.032
76	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29291564	29291599	76	1552,375,529	0,0,0	1672,1416,919,589,1095,524,603,1025,385	0,0,0,0,0,0,1,0,0	181	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.998,1.0,1.0	0.0
77	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29292136	29292169	77	609,150,125	0,0,0	519,396,231,238,309,163,290,332,109	9,8,2,0,9,0,3,0,0	181	150	0.932751901861	1.0	1.0,1.0,1.0	0.98,0.976,0.99,1.0,0.966,1.0,0.988,1.0,1.0	0.011
78	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29292136	29292169	78	6624,4728,4294	0,0,0	5104,4432,3416,2122,5007,3307,4370,3897,2925	9,8,2,0,9,0,3,0,0	2994	150	0.353991943941	1.0	1.0,1.0,1.0	0.966,0.965,0.988,1.0,0.965,1.0,0.986,1.0,1.0	0.014
79	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	79	6207,4627,4193	192,49,24	4640,4044,3187,1936,4759,3182,4190,3620,2833	55,8,2,52,61,38,110,55,17	2963	150	0.357282855922	1.0	0.621,0.827,0.898	0.81,0.962,0.988,0.653,0.798,0.809,0.659,0.769,0.894	-0.034
80	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299598	29299851	80	246,1249,539	13,166,0	506,389,477,78,304,307,702,456,533	21,13,100,0,6,21,55,58,50	535	150	0.152031210352	0.647284708882	0.841,0.678,1.0	0.871,0.893,0.572,1.0,0.934,0.804,0.782,0.688,0.749	0.029
81	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29300121	29300336	81	4679,4889,2486	0,5,0	5198,4120,3524,1478,3392,2384,3982,4817,2703	0,0,9,0,0,0,2,0,0	1106	150	1	1.0	1.0,0.993,1.0	1.0,1.0,0.982,1.0,1.0,1.0,0.996,1.0,1.0	0.0
82	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29300121	29300525	82	197,1204,539	0,5,0	403,339,381,72,284,296,671,422,423	0,0,9,0,0,0,2,0,0	535	150	1	1.0	1.0,0.985,1.0	1.0,1.0,0.922,1.0,1.0,1.0,0.989,1.0,1.0	0.005
83	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	83	100,0,32	4,0,0	78,116,15,71,85,140,92,213,36	2,0,0,3,1,0,1,0,0	205	150	1	1.0	0.948,NA,1.0	0.966,1.0,1.0,0.945,0.984,1.0,0.985,1.0,1.0	-0.013
85	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	85	27,0,77	41,0,0	26,41,3,11,11,147,58,124,8	45,70,10,32,40,84,25,88,1	155	150	1	1.0	0.389,NA,1.0	0.359,0.362,0.225,0.25,0.21,0.629,0.692,0.577,0.886	0.229
86	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28751240	28751288	86	9,0,0	0,0,0	4,18,4,0,4,18,8,14,2	10,6,0,4,19,32,0,6,8	155	150	1	1.0	1.0,NA,NA	0.279,0.744,1.0,0.0,0.169,0.352,1.0,0.693,0.195	0.508
87	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28757077	28757510	87	4,0,0	0,0,0	0,9,0,0,0,4,1,8,2	0,1,0,0,0,0,0,0,0	155	150	1	1.0	1.0,NA,NA	NA,0.897,NA,NA,NA,1.0,1.0,1.0,1.0	0.021
88	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26466225	26466262	26463916	26464826	88	344,210,4	0,0,31	228,207,87,210,575,144,403,368,24	0,0,1,0,0,0,0,0,0	921	150	0.00173956878748	0.0173615116707	1.0,1.0,0.021	1.0,1.0,0.934,1.0,1.0,1.0,1.0,1.0,1.0	-0.319
90	"ENSG00000215481"	"BCRP3"	chr22	+	24647002	24647142	24647002	24647075	24648197	24648332	90	7,0,0	0,0,0	22,6,0,6,1,30,4,5,0	1,0,0,0,0,1,0,0,0	217	150	1	1.0	1.0,NA,NA	0.938,1.0,NA,1.0,1.0,0.954,1.0,1.0,NA	0.015
91	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628692	24628996	91	16,24,0	0,0,0	20,17,19,33,12,23,5,86,6	1,0,0,0,0,0,0,0,1	345	150	1	1.0	1.0,1.0,NA	0.897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.723	0.042
92	"ENSG00000100028"	"SNRPD3"	chr22	+	24567983	24568176	24567983	24568037	24572017	24572061	92	1947,714,485	0,0,0	2634,2465,1580,922,1804,1479,920,2958,846	1,4,0,0,1,9,5,0,0	289	150	1	1.0	1.0,1.0,1.0	0.999,0.997,1.0,1.0,0.999,0.988,0.99,1.0,1.0	0.003
93	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	93	164,63,110	137,137,43	383,315,103,126,155,103,120,310,89	468,298,259,97,120,150,207,200,242	177	150	0.326910241999	1.0	0.504,0.28,0.684	0.41,0.473,0.252,0.524,0.523,0.368,0.329,0.568,0.238	0.08
94	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23801135	23800943	23801081	23803294	23803422	94	41,10,42	839,573,521	62,45,19,16,27,34,44,53,22	1180,897,564,287,551,672,792,1175,904	204	150	0.761670742943	1.0	0.035,0.013,0.056	0.037,0.036,0.024,0.039,0.035,0.036,0.039,0.032,0.018	0.002
95	"ENSG00000169314"	"C22orf15"	chr22	+	23764259	23764402	23764259	23764397	23764638	23764713	95	0,0,0	5,0,0	6,0,0,6,1,0,3,8,0	21,12,19,0,23,12,0,41,0	155	150	1	1.0	0.0,NA,NA	0.217,0.0,0.0,1.0,0.04,0.0,1.0,0.159,NA	-0.302
96	"ENSG00000169314"	"C22orf15"	chr22	+	23764259	23764412	23764259	23764397	23764638	23764713	96	21,0,0	5,0,0	8,2,0,6,4,19,3,34,0	21,12,19,0,23,12,0,41,0	165	150	1	1.0	0.792,NA,NA	0.257,0.132,0.0,1.0,0.137,0.59,1.0,0.43,NA	0.349
97	"ENSG00000169314"	"C22orf15"	chr22	+	23764259	23764412	23764259	23764402	23764638	23764713	97	21,0,0	0,0,0	7,2,0,6,4,19,2,34,0	5,0,0,6,1,0,2,8,0	160	150	1	1.0	1.0,NA,NA	0.568,1.0,NA,0.484,0.789,1.0,0.484,0.799,NA	0.268
99	"ENSG00000273000"	"KB-1572G7.2"	chr22	-	23686830	23686995	23686837	23686995	23683724	23683867	99	12,19,23	15,7,63	8,7,10,6,14,0,8,26,0	14,2,21,6,20,0,3,3,2	157	150	1	1.0	0.433,0.722,0.259	0.353,0.77,0.313,0.489,0.401,NA,0.718,0.892,0.0	-0.021
