ENSEMBL	ENTREZID	SYMBOL	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000153207	25909	AHCTF1	protein_coding	-1.45291639725267	6.08618855407828	-2.32674508399594	0.0336725278198896	0.998107219177516	-4.50103142315504
ENSG00000163681	7871	SLMAP	protein_coding	-0.817211559885971	5.81801203186576	-2.37418867646287	0.0306681001377244	0.998107219177516	-4.5016165894087
ENSG00000102265	7076	TIMP1	protein_coding	-1.6432970032551	7.08730618703365	-2.23278571043899	0.0404530563806372	0.998107219177516	-4.50176512695387
ENSG00000064115	51768	TM7SF3	protein_coding	0.920549879013731	7.90803613586625	2.23211115038449	0.0405060393873902	0.998107219177516	-4.50245304701781
ENSG00000130024	55274	PHF10	protein_coding	-0.764105576751269	6.00837779614182	-2.36830411034482	0.0310265617665406	0.998107219177516	-4.50338539396251
ENSG00000072110	87	ACTN1	protein_coding	1.49868287140687	6.83760804659989	2.42096418850339	0.0279543797822458	0.998107219177516	-4.50429003913908
ENSG00000136158	10253	SPRY2	protein_coding	-2.46567945463626	5.17238640505017	-2.25855860778521	0.0384763546256443	0.998107219177516	-4.5044381609381
ENSG00000023191	6050	RNH1	protein_coding	-1.41515819025172	8.05602571190915	-2.21965696656648	0.0414959051122243	0.998107219177516	-4.50460598900911
ENSG00000105810	1021	CDK6	protein_coding	0.838139530278262	8.78687782004741	2.19779965317174	0.0432875929561986	0.998107219177516	-4.50471024439844
ENSG00000138750	53371	NUP54	protein_coding	-0.902593530901821	6.05823681401751	-2.2960976739325	0.0357577636073001	0.998107219177516	-4.50489270289315
ENSG00000153922	1105	CHD1	protein_coding	-1.21527129182483	6.63387639119092	-2.20581714804551	0.0426222152300024	0.998107219177516	-4.50597118251336
ENSG00000197321	6840	SVIL	protein_coding	-1.42201168809665	4.76006148146787	-2.6698864859036	0.0169473327199507	0.998107219177516	-4.50600828766974
ENSG00000150907	2308	FOXO1	protein_coding	-3.03778031788642	5.40501273652518	-2.5450030976963	0.021816058206775	0.998107219177516	-4.50666185244101
ENSG00000122122	54440	SASH3	protein_coding	1.72623048880654	7.26363975679258	2.3682304521976	0.0310310735732587	0.998107219177516	-4.50677046709225
ENSG00000143753	8560	DEGS1	protein_coding	-0.89020276928767	6.2606917926259	-2.24416623614665	0.0395688350144369	0.998107219177516	-4.50686121180418
ENSG00000104064	2553	GABPB1	protein_coding	-1.293056097471	6.39798749849535	-2.22950792133937	0.0407111140412378	0.998107219177516	-4.50717847439685
ENSG00000105339	22898	DENND3	protein_coding	-1.0501119506978	7.02323499953139	-2.15793021742767	0.0467414764558439	0.998107219177516	-4.50737330704978
ENSG00000221869	1052	CEBPD	protein_coding	-2.21992610477453	6.00676821532867	-2.17393459355991	0.0453255173282419	0.998107219177516	-4.50756202600742
ENSG00000166483	7465	WEE1	protein_coding	-1.40702887755187	5.55078295504562	-2.41214626944534	0.0284479737685662	0.998107219177516	-4.50765252322524
ENSG00000101290	8760	CDS2	protein_coding	-0.931891842332471	6.27785726007049	-2.20703043504659	0.0425223534313083	0.998107219177516	-4.50767373081556
ENSG00000213145	1396	CRIP1	protein_coding	-1.92291002184036	5.35791645633354	-2.20928506872925	0.0423373575578554	0.998107219177516	-4.50769928666866
ENSG00000119689	1743	DLST	protein_coding	-1.1148432981754	4.72708338890409	-2.66826399155599	0.0170033143419536	0.998107219177516	-4.50806476125627
ENSG00000141873	29985	SLC39A3	protein_coding	1.2952345099398	6.9606497967277	2.3410361665785	0.0327396289183475	0.998107219177516	-4.50811722925551
ENSG00000105643	27106	ARRDC2	protein_coding	-1.29742973596466	6.86523756585801	-2.15510444883602	0.046995681559266	0.998107219177516	-4.50844266519839
ENSG00000163605	151987	PPP4R2	protein_coding	-0.999172833851523	6.67579070500962	-2.16823413311986	0.0458252499223593	0.998107219177516	-4.50855972869026
ENSG00000173744	3267	AGFG1	protein_coding	-0.991180131010368	5.77846576570372	-2.27575767400513	0.037207698776571	0.998107219177516	-4.50871441006911
ENSG00000163950	7884	SLBP	protein_coding	-1.01419180399069	7.42918306169717	-2.13082612377635	0.0492328399907801	0.998107219177516	-4.50953578851748
ENSG00000161618	126133	ALDH16A1	protein_coding	0.968975577642873	5.9110052985229	2.59371496031777	0.0197759373191851	0.998107219177516	-4.51001352697361
ENSG00000167930	83986	FAM234A	protein_coding	0.678040019860179	7.12117814737983	2.20131543550745	0.0429946395410442	0.998107219177516	-4.51027063881416
ENSG00000003436	7035	TFPI	protein_coding	-1.92320861310798	6.79579289432215	-2.14543782685642	0.0478749580826062	0.998107219177516	-4.51104391850347
ENSG00000100519	5706	PSMC6	protein_coding	-0.817579524705578	6.16185923839616	-2.20185385434765	0.042949938197783	0.998107219177516	-4.51130494143248
ENSG00000230989	3281	HSBP1	protein_coding	0.854695480389919	7.04297232829441	2.19114538146964	0.0438471287643496	0.998107219177516	-4.51149696064171
ENSG00000245848	1050	CEBPA	protein_coding	1.80492895277068	6.32215486986107	2.32703647955482	0.0336532595339545	0.998107219177516	-4.51173303070121
ENSG00000088930	22803	XRN2	protein_coding	-0.638565752260019	7.3809594079741	-2.10449262721297	0.0517698294753391	0.998107219177516	-4.51182030635794
ENSG00000109321	374	AREG	protein_coding	-4.002179842866	6.28349025738091	-2.25572530161279	0.0386891760390504	0.998107219177516	-4.51203690468418
ENSG00000006652	3475	IFRD1	protein_coding	-1.27946779873058	6.27210625633913	-2.13226603738975	0.0490974696752511	0.998107219177516	-4.5125547397388
ENSG00000125740	2354	FOSB	protein_coding	2.09503256710811	7.72750502705539	2.23916984747478	0.0399547975430202	0.998107219177516	-4.51282536093343
ENSG00000136827	1861	TOR1A	protein_coding	1.00066911868524	5.93135796519828	2.47040452249498	0.0253335294049332	0.998107219177516	-4.51363679337277
ENSG00000197170	5718	PSMD12	protein_coding	-1.10097195197517	6.38658970756789	-2.13582868459709	0.0487640058690879	0.998107219177516	-4.51364402570368
ENSG00000153201	5903	RANBP2	protein_coding	-1.30333950819198	7.00874406907696	-2.09497738110895	0.0527156619705297	0.998107219177516	-4.51388798290808
ENSG00000006282	64847	SPATA20	protein_coding	-1.50494963937794	5.92187044021159	-2.1823349445113	0.0445982711925204	0.998107219177516	-4.5139922177759
ENSG00000185339	6948	TCN2	protein_coding	-2.93693459913137	4.46561153015621	-2.59590595591356	0.0196886011534522	0.998107219177516	-4.51417033404046
ENSG00000141682	5366	PMAIP1	protein_coding	-1.79087574100284	7.90607512143616	-2.10503472070835	0.0517164158907704	0.998107219177516	-4.51466183938386
ENSG00000125755	8189	SYMPK	protein_coding	0.816280845096458	5.46035394206333	2.63235703310865	0.0182886822448657	0.998107219177516	-4.51497311169302
ENSG00000151883	79668	PARP8	protein_coding	-4.4515208545315	3.67896874103017	-3.02745076263279	0.00812357257166045	0.998107219177516	-4.51540917779551
ENSG00000166446	124359	CDYL2	protein_coding	-1.51484007915708	4.55413035005341	-2.60986804462397	0.0191406639459419	0.998107219177516	-4.51559059493555
ENSG00000153914	140890	SREK1	protein_coding	-1.05295192182286	7.02072408868654	-2.06937739076625	0.0553394624111606	0.998107219177516	-4.51576558557255
ENSG00000156256	10600	USP16	protein_coding	-1.24499777536576	5.83469135872667	-2.17727909308065	0.0450346695015764	0.998107219177516	-4.51578113135665
ENSG00000213639	5500	PPP1CB	protein_coding	-0.942711544327615	8.49550834512262	-2.0699822284487	0.0552761181319934	0.998107219177516	-4.51599993677452
ENSG00000105819	9512	PMPCB	protein_coding	-0.632333791082539	6.55093688868559	-2.1107437573579	0.0511569550934864	0.998107219177516	-4.51612260135924
ENSG00000175155	388403	YPEL2	protein_coding	-1.27730629571169	5.4439678850167	-2.2445983624048	0.0395356174828944	0.998107219177516	-4.51655621241721
ENSG00000136802	56262	LRRC8A	protein_coding	-1.73679262326667	7.48864119058153	-2.06150155817448	0.056170369431661	0.998107219177516	-4.51655785243875
ENSG00000204525	3107	HLA-C	protein_coding	2.14735988703632	8.04410809000454	2.14477050113208	0.0479362140117448	0.998107219177516	-4.51665809608192
ENSG00000034152	5606	MAP2K3	protein_coding	-1.04591862301921	7.67787548641968	-2.0514654627494	0.0572456858481569	0.998107219177516	-4.51677089208264
ENSG00000134884	55082	ARGLU1	protein_coding	-0.663893341523672	8.02536832484065	-2.04548338721551	0.0578955314596308	0.998107219177516	-4.5169213519281
ENSG00000089902	23186	RCOR1	protein_coding	-1.06434656641773	4.90306053095619	-2.36327471604394	0.0313360504087576	0.998107219177516	-4.51711691472412
ENSG00000185504	80233	FAAP100	protein_coding	1.00904510264731	5.84315190419584	2.64168527757154	0.0179460643460855	0.998107219177516	-4.518489978356
ENSG00000169231	7059	THBS3	protein_coding	-1.40099851902285	4.46756003232218	-2.49191086069021	0.0242677157057944	0.998107219177516	-4.51850821875538
ENSG00000104756	54793	KCTD9	protein_coding	-2.19561289553031	4.39654636017631	-2.50382273839	0.0236958546354058	0.998107219177516	-4.51862627664361
ENSG00000134453	84991	RBM17	protein_coding	-0.665091948544369	7.27717488177186	-2.02747431004876	0.0598926703414496	0.998107219177516	-4.51863597039145
ENSG00000140319	6727	SRP14	protein_coding	-0.907938176378851	8.58550747112669	-2.05166735108299	0.0572238707521634	0.998107219177516	-4.51879043076972
ENSG00000185215	7127	TNFAIP2	protein_coding	-2.5586316755958	5.12983232996952	-2.30178462587029	0.0353619173341717	0.998107219177516	-4.51896240714541
ENSG00000070831	998	CDC42	protein_coding	-1.17559379958214	8.5986789542332	-2.05616403479373	0.0567399412863064	0.998107219177516	-4.51901483273107
ENSG00000099875	2872	MKNK2	protein_coding	-1.06896548563957	7.03305649903257	-2.02222011581538	0.0604870375339953	0.998107219177516	-4.51921108427816
ENSG00000108528	8402	SLC25A11	protein_coding	1.02650535674108	5.89622247196969	2.42456303755035	0.0277552637678143	0.998107219177516	-4.51926481080298
ENSG00000136717	274	BIN1	protein_coding	-2.45585161453724	5.99499210297477	-2.11571297053919	0.0506745217738505	0.998107219177516	-4.5193423312723
ENSG00000143878	388	RHOB	protein_coding	-2.24430316431449	6.97647622101731	-2.03353960377916	0.0592131569106214	0.998107219177516	-4.51960885640043
ENSG00000183696	7378	UPP1	protein_coding	-2.6425396190852	3.28489676738056	-2.69988338713153	0.0159437256146987	0.998107219177516	-4.51971552421485
ENSG00000166747	164	AP1G1	protein_coding	-1.3923729737304	5.47849968352435	-2.19598444067366	0.0434395687113501	0.998107219177516	-4.5198684066776
ENSG00000110852	9976	CLEC2B	protein_coding	-1.98855119557811	6.37402996466378	-2.04542766133935	0.0579016165611935	0.998107219177516	-4.51990092403139
ENSG00000186480	3638	INSIG1	protein_coding	-0.791041522524352	6.3836265154763	-2.08997453197488	0.0532192819136694	0.998107219177516	-4.52012446306162
ENSG00000142192	351	APP	protein_coding	-1.94953828679077	5.71817986405027	-2.18034584007971	0.0447694930372979	0.998107219177516	-4.52068111404378
ENSG00000133703	3845	KRAS	protein_coding	-0.884119262172074	6.63537018458138	-2.03545086895888	0.0590004900157045	0.998107219177516	-4.52084536442104
ENSG00000100567	5684	PSMA3	protein_coding	-0.605771575733249	6.64716846991903	-2.02729809073159	0.0599125183261316	0.998107219177516	-4.52087393805215
ENSG00000163682	6133	RPL9	protein_coding	-1.04072824109877	8.59277182805156	-2.02990512817466	0.0596194911995833	0.998107219177516	-4.52107891164579
ENSG00000114446	55081	IFT57	protein_coding	-1.19758337495503	5.86395469438072	-2.1143768511237	0.0508038258750977	0.998107219177516	-4.52132458081781
ENSG00000154845	9989	PPP4R1	protein_coding	-0.709722816754041	6.03748778215614	-2.12340732151733	0.0499357592776347	0.998107219177516	-4.52135876979247
ENSG00000104823	1891	ECH1	protein_coding	0.658488230990069	7.67036833167244	2.00629761062653	0.0623211006340805	0.998107219177516	-4.52182888662026
ENSG00000136205	64759	TNS3	protein_coding	-1.41103971991137	4.91312818603499	-2.44172516764896	0.0268240259811808	0.998107219177516	-4.5219970330119
ENSG00000002586	4267	CD99	protein_coding	-1.18259306504969	8.95926778158616	-2.05140454843878	0.0572522694488276	0.998107219177516	-4.5220161899081
ENSGR0000002586	NA	NA	NA	-1.18259306504969	8.95926778158616	-2.05140454843878	0.0572522694488276	0.998107219177516	-4.5220161899081
ENSG00000205352	54458	PRR13	protein_coding	0.546618028091919	8.16250173166191	1.98759810031326	0.0645393453887086	0.998107219177516	-4.52218291047517
ENSG00000112031	54516	MTRF1L	protein_coding	-0.948296969819543	5.66248490341078	-2.12160233459463	0.050108168557787	0.998107219177516	-4.52274905962177
ENSG00000083168	7994	KAT6A	protein_coding	-1.03236990790305	6.55144699628653	-2.02325951085229	0.0603690349895505	0.998107219177516	-4.52278551047276
ENSG00000109606	1665	DHX15	protein_coding	-0.685713109932655	7.43418118658449	-1.97210668699758	0.0664308796992188	0.998107219177516	-4.52323677010591
ENSG00000133812	81846	SBF2	protein_coding	-1.03869349081603	4.59715033056322	-2.72342849932569	0.0151963255509665	0.998107219177516	-4.52390785402404
ENSG00000171988	221037	JMJD1C	protein_coding	-1.08912079349538	7.18660187316603	-1.96812018315965	0.0669256751826886	0.998107219177516	-4.52398485471032
ENSG00000091436	51776	MAP3K20	protein_coding	-1.52489704291537	5.34055259014643	-2.170166967171	0.0456552399817119	0.998107219177516	-4.52431470125129
ENSG00000169908	4071	TM4SF1	protein_coding	-5.53324073575293	3.33599931716151	-3.69333628622015	0.00201772740915055	0.998107219177516	-4.52467511879608
ENSG00000033178	55236	UBA6	protein_coding	-0.942703438498778	5.93509419937194	-2.04956525165025	0.0574513855414108	0.998107219177516	-4.52482207253702
ENSG00000166165	1152	CKB	protein_coding	-2.2601072275917	4.49046884773781	-2.31334326706873	0.0345699665662453	0.998107219177516	-4.5249128784035
ENSG00000151502	112936	VPS26B	protein_coding	0.789759898402487	6.35743427251493	2.1675129674016	0.0458888324921828	0.998107219177516	-4.52498418039565
ENSG00000130340	51429	SNX9	protein_coding	-2.59128934472352	5.02331155482665	-2.27356207730717	0.0373674519135228	0.998107219177516	-4.52526558049156
ENSG00000136527	6434	TRA2B	protein_coding	-0.777071361651947	8.18739664655227	-1.95617179843104	0.0684286680759881	0.998107219177516	-4.52531045188531
ENSG00000198399	50618	ITSN2	protein_coding	-0.619668136467313	7.12704924864602	-1.95308733193848	0.0688215746070762	0.998107219177516	-4.52555543622137
ENSG00000164754	5885	RAD21	protein_coding	-0.669872409383892	7.38319216542439	-1.94123382941569	0.0703504815607723	0.998107219177516	-4.52584994704095
ENSG00000157110	11030	RBPMS	protein_coding	-2.80410300616591	4.80063389144319	-2.553268609171	0.0214562836535537	0.998107219177516	-4.52616163379873
ENSG00000164211	134429	STARD4	protein_coding	-2.56388645996981	3.68816696272201	-3.19428181872208	0.00573962749341868	0.998107219177516	-4.52627742527802
ENSG00000137076	7094	TLN1	protein_coding	0.538226645831315	8.96303339881991	1.94751413014956	0.0695366594471922	0.998107219177516	-4.52628141199472
ENSG00000171476	84525	HOPX	protein_coding	-2.2939425022432	6.12585780747188	-2.05921545426731	0.0564136796434557	0.998107219177516	-4.52643614835219
ENSG00000116685	90231	KIAA2013	protein_coding	0.855433968604274	6.645218118362	2.05611918876006	0.056744749092664	0.998107219177516	-4.52645042890209
ENSG00000143995	4211	MEIS1	protein_coding	-4.06153339832589	4.37415578489017	-3.20491176934321	0.0056136435679142	0.998107219177516	-4.52678429282035
ENSG00000066336	6688	SPI1	protein_coding	0.749565208649808	7.05339538560183	1.96323860726705	0.0675360947648314	0.998107219177516	-4.52690859864711
ENSG00000140367	92912	UBE2Q2	protein_coding	-1.12844391798707	6.32424715379925	-1.95836064396603	0.0681510755163708	0.998107219177516	-4.52696915464347
ENSG00000143545	5872	RAB13	protein_coding	-1.05470336070609	5.09708560918749	-2.23429808557922	0.040334501587802	0.998107219177516	-4.5271854362762
ENSG00000079332	56681	SAR1A	protein_coding	-1.15044503104095	6.34649477979833	-1.96294521492508	0.0675729417258858	0.998107219177516	-4.52725700472606
ENSG00000124575	3007	HIST1H1D	protein_coding	-2.2114888080727	4.99228502730494	-2.25092609614142	0.0390521675158072	0.998107219177516	-4.52726368532401
ENSG00000090686	84196	USP48	protein_coding	0.704081635010061	6.18209570355726	2.14398718642566	0.0480082090539798	0.998107219177516	-4.52763524809287
ENSG00000102760	28984	RGCC	protein_coding	-1.90281092850456	5.57659571302527	-1.97930058048533	0.0655463450669014	0.998107219177516	-4.52773297303366
ENSG00000185950	8660	IRS2	protein_coding	-1.85381663368155	6.4112969797814	-1.95050073097529	0.0691526276501097	0.998107219177516	-4.52786386283037
ENSG00000072786	6793	STK10	protein_coding	1.36726065123456	6.83570777664074	2.12178613303666	0.0500905874581741	0.998107219177516	-4.52790097607443
ENSG00000171148	10474	TADA3	protein_coding	1.08828440577631	5.85320049821395	2.2746903921734	0.0372852751772035	0.998107219177516	-4.5281223748039
ENSG00000163947	50650	ARHGEF3	protein_coding	-1.2210623910757	5.42367122266598	-2.16661251506904	0.0459683364764109	0.998107219177516	-4.52850351047496
ENSG00000177469	284119	CAVIN1	protein_coding	-3.00685996394998	5.85919844755067	-2.08923979549295	0.0532936153839263	0.998107219177516	-4.52884350428851
ENSG00000161179	150223	YDJC	protein_coding	1.30404701451483	5.79207180876639	2.43297486686487	0.0272950722419324	0.998107219177516	-4.52899563764802
ENSG00000011295	54902	TTC19	protein_coding	-0.567890092050463	7.05900635241849	-1.91750809916382	0.0735027881470232	0.998107219177516	-4.52912605237345
ENSG00000164929	79870	BAALC	protein_coding	-1.70871746609947	7.40554969360191	-1.90737628938164	0.0748871351316276	0.998107219177516	-4.52924110815091
ENSG00000075415	5250	SLC25A3	protein_coding	-0.852442848937821	8.27192830295619	-1.91227895992631	0.074214374111163	0.998107219177516	-4.52925932964652
ENSG00000077721	7319	UBE2A	protein_coding	-0.705534484796291	6.59567692820138	-1.91929575390655	0.0732609294877884	0.998107219177516	-4.52931330378399
ENSG00000130066	6303	SAT1	protein_coding	-1.79694621628182	8.62130563734313	-1.95106166218183	0.0690807138007698	0.998107219177516	-4.52952272589416
ENSG00000093167	9209	LRRFIP2	protein_coding	-0.702299757550586	6.3445086615687	-1.9550320460762	0.0685736162792796	0.998107219177516	-4.5295464258915
ENSG00000068912	27248	ERLEC1	protein_coding	-0.836332071825699	5.68232974120611	-2.04902266134759	0.0575102450263024	0.998107219177516	-4.52961058494668
ENSG00000133657	79572	ATP13A3	protein_coding	-1.23133759027274	5.20262668162672	-2.10904152910079	0.0513231821325349	0.998107219177516	-4.52963424986849
ENSG00000119318	5887	RAD23B	protein_coding	-0.854807634808854	5.76947276218701	-1.97866767438427	0.0656237356253107	0.998107219177516	-4.5299461010792
ENSG00000112893	4124	MAN2A1	protein_coding	-0.805363364738557	5.22590621762421	-2.15522423063112	0.046984880204129	0.998107219177516	-4.53007962746347
ENSG00000156976	1974	EIF4A2	protein_coding	-0.695718637580195	8.04827624872369	-1.88865057904453	0.0775072710058884	0.998107219177516	-4.53030109031457
ENSG00000204308	6048	RNF5	protein_coding	0.874322678937046	6.06453951139463	2.14122405240745	0.0482629668802457	0.998107219177516	-4.5305060801722
ENSG00000111276	1027	CDKN1B	protein_coding	-1.08667958741477	3.9384345695943	-2.71225243445261	0.0155467798572585	0.998107219177516	-4.53053015743208
ENSG00000175166	5708	PSMD2	protein_coding	-0.590370651160049	7.89355772404277	-1.88264713471158	0.0783644599020052	0.998107219177516	-4.53069542128618
ENSG00000131759	5914	RARA	protein_coding	-1.30157259477611	5.59711142962774	-1.98942671751695	0.0643193126757829	0.998107219177516	-4.53092922351819
ENSG00000163734	2921	CXCL3	protein_coding	-1.83535791357051	4.58884640796166	-2.18637506789534	0.0442523607662594	0.998107219177516	-4.53097156964674
ENSG00000138629	84993	UBL7	protein_coding	0.918981122373546	5.89383993965794	2.23620831379213	0.0401852207546585	0.998107219177516	-4.53101877043355
ENSG00000101413	58490	RPRD1B	protein_coding	-1.71815259311276	3.83980091887953	-2.62527770033072	0.018552878426892	0.998107219177516	-4.53111439802296
ENSG00000023892	50619	DEF6	protein_coding	0.698396559108713	6.87828895384625	1.96765108401481	0.0669841169330119	0.998107219177516	-4.53114705815359
ENSG00000255529	81488	POLR2M	protein_coding	-0.851112484614552	6.23971309436705	-1.92351363743864	0.072693103064696	0.998107219177516	-4.53118001218247
ENSG00000089063	29058	TMEM230	protein_coding	0.719867417489558	7.22270070868637	1.92753212141178	0.072155798197583	0.998107219177516	-4.53119262657645
ENSG00000198858	91300	R3HDM4	protein_coding	-0.808422053239076	8.05960413703999	-1.88221981166238	0.0784257957248641	0.998107219177516	-4.53121903525628
ENSG00000115232	3676	ITGA4	protein_coding	0.66917444298539	8.18633120027635	1.88145344895277	0.0785359029448913	0.998107219177516	-4.53129632921635
ENSG00000181029	126003	TRAPPC5	protein_coding	0.662405142557441	6.09163715630596	2.08131950360408	0.0541009706759221	0.998107219177516	-4.53137647555694
ENSG00000198898	830	CAPZA2	protein_coding	-0.595629171778849	7.68308294090755	-1.86708361715	0.0806261814778537	0.998107219177516	-4.53195045131314
ENSG00000124942	79026	AHNAK	protein_coding	-1.11920718923641	7.08959255417908	-1.87516939988509	0.0794439792911166	0.998107219177516	-4.53195420789904
