ENSEMBL	ENTREZID	SYMBOL	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000177425	5074	PAWR	protein_coding	-7.45855683841697	1.28936528356191	-5.27526619560123	7.95938311186564e-05	0.0203655406180989	1.53931966479359
ENSG00000144057	84620	ST6GAL2	protein_coding	-7.72996877238854	-0.709639620236314	-5.47420740777686	5.39874279850591e-05	0.0186449210786007	1.52278163015949
ENSG00000064042	22998	LIMCH1	protein_coding	-7.33740807574899	0.651218523047153	-5.36194914446873	6.71668722876203e-05	0.0193915674943551	1.52175127502426
ENSG00000064989	10203	CALCRL	protein_coding	-5.89434141395037	0.667853155953845	-5.30164560399314	7.55788626162317e-05	0.0203655406180989	1.49372770094392
ENSG00000117519	1266	CNN3	protein_coding	-5.91958934334428	1.41020088070073	-5.17547232883295	9.68848518409973e-05	0.0208503916286297	1.45784976277513
ENSG00000112414	57211	ADGRG6	protein_coding	-7.18284900080734	1.40740943666063	-5.13152202749054	0.000105687547327683	0.0208503916286297	1.42230422208473
ENSG00000198959	7052	TGM2	protein_coding	-7.2199209244143	-2.53607000012698	-5.71838199550645	3.37602532448589e-05	0.0163930305720268	1.3985222459852
ENSG00000133019	1131	CHRM3	protein_coding	-7.25251096680838	1.32495628871786	-5.16962410123997	9.80111774993134e-05	0.0208503916286297	1.38845968866024
ENSG00000130413	65975	STK33	protein_coding	-7.29000068974183	-0.961369850767497	-5.41997332684578	5.99839761146917e-05	0.0191868137232433	1.3875851060967
ENSG00000181690	5324	PLAG1	protein_coding	-7.32645940096438	-0.836177894814538	-5.46340936489161	5.51298671750464e-05	0.0186449210786007	1.34919341892103
ENSG00000185630	5087	PBX1	protein_coding	-5.978737644026	1.10453648236353	-5.13969480796143	0.000103990347000289	0.0208503916286297	1.33811790195544
ENSG00000166780	89927	C16orf45	protein_coding	-6.43002880536154	0.4716901658019	-5.16001998005798	9.98902374751929e-05	0.0208503916286297	1.33367802378994
ENSG00000152952	5352	PLOD2	protein_coding	-7.92514307486529	0.501224859556622	-5.26087362588037	8.18765984135186e-05	0.0203655406180989	1.32293643207322
ENSG00000189159	51155	JPT1	protein_coding	1.70181745735547	6.73918181185223	5.13810574273735	0.000104318126431782	0.0208503916286297	1.31099482351157
ENSG00000107186	8777	MPDZ	protein_coding	-6.80736740157166	-0.440800179495833	-5.24504515351454	8.44652765849577e-05	0.0203655406180989	1.30034749845414
ENSG00000162599	4774	NFIA	protein_coding	-6.88159842675249	1.56036368633145	-5.08684043256033	0.000115484407055699	0.0222511701181597	1.29093318933532
ENSG00000114698	57088	PLSCR4	protein_coding	-7.61356709902256	-0.985548104497113	-5.36734346753036	6.64631293412716e-05	0.0193915674943551	1.26714090237618
ENSG00000196368	55190	NUDT11	protein_coding	-7.89863647378283	-1.65118934578231	-5.46723163530901	5.47226367288191e-05	0.0186449210786007	1.25302362927979
ENSG00000082014	6604	SMARCD3	protein_coding	-4.14860489299922	2.36117479042797	-5.00097951104658	0.000137022528357567	0.0233564083504917	1.24181419414277
ENSG00000165092	216	ALDH1A1	protein_coding	-7.93836534767295	3.30448713871494	-4.97969036685549	0.000142976414471879	0.0234862889200737	1.19498390718091
ENSG00000054793	10079	ATP9A	protein_coding	-3.04069261638425	2.83568898698343	-4.96646679718948	0.000146808013820739	0.0234862889200737	1.15997302119612
ENSG00000139117	144402	CPNE8	protein_coding	-6.73245875171968	-0.0286708360261493	-5.18260757255706	9.55287081981493e-05	0.0208503916286297	1.12592965945842
ENSG00000179869	154664	ABCA13	protein_coding	-7.55332725014063	-1.15466064857558	-5.24718445707802	8.41105234620797e-05	0.0203655406180989	1.12410067643034
ENSG00000171314	5223	PGAM1	protein_coding	2.01703297767334	7.74846441429911	5.05942680384163	0.000121953710747548	0.0227067419413364	1.11976424263073
ENSG00000184674	NA	NA	NA	-7.2219129977594	-0.271588144639949	-5.22569278046013	8.7745422955398e-05	0.0203655406180989	1.11256283874773
ENSG00000147100	6567	SLC16A2	protein_coding	-6.443176242057	-0.261908369066261	-5.13742028274105	0.000104459846089743	0.0208503916286297	1.11045656212829
ENSG00000105143	6511	SLC1A6	protein_coding	-7.77730023488558	-1.20306709997774	-5.27396057838726	7.97981751361855e-05	0.0203655406180989	1.10822066132846
ENSG00000166265	116159	CYYR1	protein_coding	-7.31051517367486	0.440744857943724	-5.05607360062984	0.000122770252956453	0.0227067419413364	1.10611003114608
ENSG00000134873	9071	CLDN10	protein_coding	-6.20963152011196	0.406422795035675	-5.03115908761177	0.000129016238000502	0.0227935105852528	1.07545863280983
ENSG00000233276	2876	GPX1	polymorphic_pseudogene	2.21786866840762	9.53550010927463	5.04019256000203	0.000126714616931402	0.0227260745548031	1.06515306479904
ENSG00000142611	63976	PRDM16	protein_coding	-8.52034584084804	-0.89820985467916	-5.26756797289459	8.08065357436766e-05	0.0203655406180989	1.02440106314608
ENSG00000250722	6414	SELENOP	protein_coding	-5.74212645637489	2.60322540895549	-4.87795229629689	0.000175327683159806	0.0250969077544134	0.997291441603541
ENSG00000067177	5255	PHKA1	protein_coding	-6.49598864914572	-0.558856622053172	-5.04424957908736	0.000125694732107652	0.0227260745548031	0.980690304763707
ENSG00000166313	322	APBB1	protein_coding	-5.89478710561065	1.17691955351202	-4.92010787807912	0.000161095389955679	0.0241377991253844	0.977051621891677
ENSG00000102362	94121	SYTL4	protein_coding	-6.53307026296917	0.922236832519693	-4.93152914521667	0.000157447780706701	0.0241377991253844	0.954052012125616
ENSG00000143776	8476	CDC42BPA	protein_coding	-5.62896142434459	1.61522627242607	-4.86207848324934	0.000181016243634509	0.0252081091282551	0.944507502487339
ENSG00000092068	23428	SLC7A8	protein_coding	-4.13707239074375	0.520283272879865	-4.8724088527759	0.00017729307299398	0.0250969077544134	0.912795634750359
ENSG00000162367	6886	TAL1	protein_coding	-4.18840988128677	2.01488755669219	-4.81385055331419	0.000199490380000944	0.0262374180896797	0.880031373902715
ENSG00000164484	114801	TMEM200A	protein_coding	-7.45275531132654	-1.76770775811996	-5.15390933261336	0.000101105090341304	0.0208503916286297	0.8632007957514
ENSG00000171033	5569	PKIA	protein_coding	-7.40323132625577	-1.00247666916667	-5.02024670316846	0.000131854079491531	0.0229523049844302	0.85858528828628
ENSG00000155962	1193	CLIC2	protein_coding	-4.57302333195353	2.37936243457883	-4.79975900653458	0.000205245738903534	0.0266977341912213	0.858335619781434
ENSG00000154655	91133	L3MBTL4	protein_coding	-6.79983715518029	0.0889535871859745	-4.98583543793032	0.000141231004278426	0.0234862889200737	0.838983535988956
ENSG00000212747	441518	RTL8B	protein_coding	-5.69839918556594	0.775106508056155	-4.84873793834589	0.000185943451935846	0.0254316901985723	0.818143592304134
ENSG00000198185	55713	ZNF334	protein_coding	-5.34748675025491	0.390120360258351	-4.84614041508976	0.000186918733401689	0.0254316901985723	0.796954935349124
ENSG00000249242	441027	TMEM150C	protein_coding	-5.46278319183854	-0.229426578727413	-4.90619375417217	0.000165656796246873	0.024510993714678	0.776865309167976
ENSG00000151338	145282	MIPOL1	protein_coding	-6.81845858319664	-1.69946154085879	-5.08222868432254	0.00011654748224431	0.0222511701181597	0.745075742051552
ENSG00000152128	81615	TMEM163	protein_coding	-5.67521859208092	1.37868928849201	-4.75076483718539	0.000226616917406178	0.0285802359622101	0.70389223974093
ENSG00000186197	128178	EDARADD	protein_coding	-6.64222173907926	-0.644260050935088	-4.93761968874337	0.000155537463582221	0.0241377991253844	0.682466561269602
ENSG00000236609	54753	ZNF853	protein_coding	-4.16867567508194	1.94326554505383	-4.67464725021435	0.000264448542387218	0.0304948138774867	0.624916217886307
ENSG00000120915	2053	EPHX2	protein_coding	-7.96126585055385	-1.30390437509899	-4.95969588203361	0.000148810650418647	0.0234862889200737	0.612496379850827
ENSG00000163092	129446	XIRP2	protein_coding	-5.79794137419849	-1.13456343767684	-4.8758707430737	0.000176063045870752	0.0250969077544134	0.602803283846813
ENSG00000188580	154215	NKAIN2	protein_coding	-7.74761071851348	-1.44768954599412	-4.96122296636201	0.000148356543647782	0.0234862889200737	0.598575993929939
ENSG00000117122	4237	MFAP2	protein_coding	-4.33396026426548	1.83954561030904	-4.65018756581212	0.000277933600789443	0.031036792759855	0.588566475705296
ENSG00000166681	27018	BEX3	protein_coding	-4.09584017083217	3.57143576097718	-4.66821632498844	0.000267927738722532	0.0304948138774867	0.54016208042077
ENSG00000155158	158219	TTC39B	protein_coding	-4.34645947450065	0.986463221364221	-4.67033580707607	0.000266775926812888	0.0304948138774867	0.535029996350255
ENSG00000104427	51101	ZC2HC1A	protein_coding	-6.9864420229875	-1.5405230630692	-4.92635512258234	0.000159089572035226	0.0241377991253844	0.533944424822495
ENSG00000166925	81628	TSC22D4	protein_coding	1.77125821959384	6.47650464709661	4.73630699915721	0.000233349923590444	0.0290754004793693	0.533403820257911
ENSG00000074842	56005	MYDGF	protein_coding	1.66195333760521	6.88695102693984	4.75001448018824	0.000226961407489039	0.0285802359622101	0.526302842476288
ENSG00000008311	10157	AASS	protein_coding	-6.45825896754095	0.217367148605064	-4.69151041468548	0.0002555435246057	0.0302989388490077	0.514900679441031
ENSG00000165816	340706	VWA2	protein_coding	-7.44119693504868	-2.57822215994296	-4.99697785618929	0.000138121870789424	0.0233564083504917	0.507251811723155
ENSG00000162636	284611	FAM102B	protein_coding	-1.80659008179571	4.65356138788438	-4.6988969599225	0.000251740209969051	0.0302989388490077	0.477117247876088
ENSG00000180543	85453	TSPYL5	protein_coding	-7.03839754469627	0.421083744489141	-4.67009536125973	0.000266906339283761	0.0304948138774867	0.471561127036703
ENSG00000150054	143098	MPP7	protein_coding	-5.89808014324064	0.16456513034622	-4.64005710532236	0.000283723077584457	0.0312177644890293	0.471108737245376
ENSG00000099204	3983	ABLIM1	protein_coding	-4.01168304496973	5.25297301884345	-4.69569084059517	0.000253383857618825	0.0302989388490077	0.461943978519324
ENSG00000100918	9985	REC8	protein_coding	-2.95700888854691	4.34308320263437	-4.65807595198316	0.000273509320232127	0.0308336173675018	0.455956798461981
ENSG00000100320	23543	RBFOX2	protein_coding	-5.66832226207981	-0.457789340580733	-4.77288202776474	0.000216700136171705	0.0278812990420051	0.449775337169915
ENSG00000123119	64168	NECAB1	protein_coding	-4.97334379835884	1.87395199764108	-4.57872972737839	0.000321507383645654	0.0337461112493159	0.447886273557554
ENSG00000172296	55304	SPTLC3	protein_coding	-3.72811146157342	2.06682169454835	-4.57343399406577	0.00032500267655842	0.0337461112493159	0.445056096551044
ENSG00000154721	58494	JAM2	protein_coding	-5.22673860754401	0.28893936343889	-4.63361956406847	0.000287466108752572	0.0312177644890293	0.443233558634147
ENSG00000119919	159296	NKX2-3	protein_coding	-7.42818998202766	-1.30441888367055	-4.8342105180407	0.000191465924547262	0.0254649679647858	0.420900911903972
ENSG00000110318	57562	CEP126	protein_coding	-6.82927463653576	-1.68794986035626	-4.87015809137572	0.000178097512154323	0.0250969077544134	0.415989864685008
ENSG00000196104	50859	SPOCK3	protein_coding	-6.56283209592063	-0.0148334731000096	-4.69069291516621	0.000255968056509316	0.0302989388490077	0.409842663621671
ENSG00000154734	9510	ADAMTS1	protein_coding	-8.47984999047991	-1.75572963444443	-4.83691681283449	0.000190424530908117	0.0254649679647858	0.400823168321902
ENSG00000143995	4211	MEIS1	protein_coding	-5.6080856814113	4.37415578489017	-4.56033331855592	0.000333817364593394	0.0340134058057085	0.360091783246028
ENSG00000147180	7552	ZNF711	protein_coding	-5.09067133450498	3.6269728440622	-4.53661557226977	0.000350402737267815	0.0343001219207798	0.345465943826476
ENSG00000101333	5332	PLCB4	protein_coding	-5.8387924364571	0.717407371948323	-4.55685668007525	0.000336197387789803	0.0340134058057085	0.31064782623219
ENSG00000172164	6641	SNTB1	protein_coding	-1.59005253898626	6.13895229765901	-4.63564724648331	0.000286281713962086	0.0312177644890293	0.254784239480753
ENSG00000106034	79974	CPED1	protein_coding	-7.10141890957262	0.48757448105494	-4.56365990340993	0.000331556194120557	0.0340134058057085	0.254711052306554
ENSG00000078399	3205	HOXA9	protein_coding	-7.55224825951545	2.33523689610768	-4.47906249654315	0.000394240858345517	0.0367451105530385	0.248105458141003
ENSG00000182871	80781	COL18A1	protein_coding	-3.46659357004412	2.21254509048407	-4.46107733422468	0.000409059309994078	0.036895231181973	0.229474397820099
ENSG00000183166	83698	CALN1	protein_coding	-5.39450147610228	3.42385401675462	-4.45775563336502	0.00041185776158072	0.036895231181973	0.213366867234631
ENSG00000144681	6769	STAC	protein_coding	-6.45618669100835	-0.641626955754735	-4.57587950970243	0.000323383781120284	0.0337461112493159	0.199336600574733
ENSG00000088899	9762	LZTS3	protein_coding	-4.76672112153486	2.46129618156406	-4.44207906698002	0.000425331030848965	0.0372936549048829	0.198815717969651
ENSG00000100234	7078	TIMP3	protein_coding	-5.51726787314228	1.75485303034694	-4.43796624695934	0.000428939736664048	0.0373247637130138	0.1898782838529
ENSG00000066382	744	MPPED2	protein_coding	-6.58826691193844	-0.537563499207764	-4.58375957006116	0.000318223186679515	0.0337461112493159	0.185211798900363
ENSG00000107485	2625	GATA3	protein_coding	-5.44799708558069	1.33796765927543	-4.44620302609096	0.000421743658404288	0.0372550722726236	0.17676552651001
ENSG00000253293	3206	HOXA10	protein_coding	-4.71283522471737	3.32268098499168	-4.42935891861848	0.00043659351993106	0.0373247637130138	0.150242930788806
ENSG00000152556	5213	PFKM	protein_coding	-3.63048058500438	2.52069275144143	-4.41604429968336	0.00044870864591043	0.0376692499407217	0.137060478492756
ENSG00000154175	25890	ABI3BP	protein_coding	-5.38777157924352	-0.169960290037914	-4.53745109881284	0.000349804387695725	0.0343001219207798	0.120822065489824
ENSG00000179399	2262	GPC5	protein_coding	-5.85349309312464	-0.452916212256429	-4.52385737252828	0.00035967039564666	0.0343340199457218	0.112092842600328
ENSG00000118508	10981	RAB32	protein_coding	1.92657369202639	6.99585427002811	4.53674641719186	0.000350308965626857	0.0343001219207798	0.102311315579357
ENSG00000184226	5101	PCDH9	protein_coding	-8.16890196124277	2.68806116797128	-4.39585125296113	0.000467740623306405	0.0381837638488132	0.101272661892647
ENSG00000198865	100129792	CCDC152	protein_coding	-5.98882743280324	0.675055341195546	-4.45457796830316	0.000414553159348011	0.036895231181973	0.0979578908367804
ENSG00000049239	9563	H6PD	protein_coding	-2.26696660882988	5.16452075534574	-4.53389251128652	0.000352360087166597	0.0343001219207798	0.0923694355463667
ENSG00000179097	3355	HTR1F	protein_coding	-5.67920586318605	2.49477908066291	-4.37961649278076	0.000483637717837223	0.0387843652840583	0.0818799235649896
ENSG00000131042	10288	LILRB2	protein_coding	-4.80611140858237	1.61966916327188	-4.38160906644401	0.000481657295138359	0.0387843652840583	0.0708240541556018
ENSG00000114405	57415	C3orf14	protein_coding	-6.48753094635374	-2.36316164886238	-4.72424536850358	0.000239123806716858	0.0294844635427859	0.0351896439694288
ENSG00000169435	166824	RASSF6	protein_coding	-7.74252623085532	-1.50864310425673	-4.58568130858579	0.000316977481209411	0.0337461112493159	0.034447082986814
ENSG00000138449	30061	SLC40A1	protein_coding	-4.10885936896913	4.24502527704001	-4.46099921845269	0.000409124897213424	0.036895231181973	0.0325033482215815
ENSG00000054392	55733	HHAT	protein_coding	-2.45680365006111	2.88868279998262	-4.36427179745904	0.000499169645345143	0.0387843652840583	0.0139972895123837
ENSG00000205542	7114	TMSB4X	protein_coding	2.1321296546755	11.5872233004484	4.49690132400231	0.000380084166737887	0.0359924502534109	0.0115206554965166
ENSG00000081377	8555	CDC14B	protein_coding	-5.8375515926193	-0.84322485986619	-4.53051574960292	0.000354802852450111	0.0343001219207798	0.00813768015850869
ENSG00000089692	3902	LAG3	protein_coding	-3.08693441511563	2.43341669440926	-4.3389550648471	0.00052591527901278	0.0396513322144858	-0.0027112629361401
ENSG00000182195	23641	LDOC1	protein_coding	-5.16824052922366	1.94757750701723	-4.32378641118451	0.000542635122664712	0.0400732560482522	-0.024409727386427
ENSG00000123836	5208	PFKFB2	protein_coding	-3.62195075901071	2.88702560609523	-4.33129625733033	0.00053429067303522	0.0400278398526449	-0.0276850918337628
ENSG00000116667	81563	C1orf21	protein_coding	-2.58999825709852	4.18087865793584	-4.41133286830851	0.00045307732868029	0.0377681432365394	-0.0348515825528102
ENSG00000144036	23233	EXOC6B	protein_coding	-3.30950921081833	1.06348039209022	-4.31565147682625	0.000551824004043686	0.0400732560482522	-0.038794077654785
ENSG00000270466	NA	NA	NA	-6.91015372850106	-2.23978660201452	-4.52829663630394	0.000356417588599807	0.0343001219207798	-0.0411302618350611
ENSG00000146285	256380	SCML4	protein_coding	-5.94443064496348	-1.09003275559843	-4.42746223636743	0.000438298737527154	0.0373247637130138	-0.0470120474396927
ENSG00000206172	3039	HBA1	protein_coding	-8.45759475211442	-0.495859545557288	-4.37039287727031	0.00049291381042832	0.0387843652840583	-0.0792086962530352
ENSG00000049246	8863	PER3	protein_coding	-3.52329107989601	1.54352566751853	-4.29129781424478	0.000580291449366843	0.0411901079997943	-0.0878181146540085
ENSG00000132849	10207	PATJ	protein_coding	-4.92513702044009	1.54615832243068	-4.26450683503716	0.000613339262963055	0.0414556284114769	-0.132903998965824
ENSG00000241553	10093	ARPC4	protein_coding	1.56545075539036	7.0670801782978	4.42779912198938	0.000437995363956285	0.0373247637130138	-0.141132117404136
ENSG00000204301	4855	NOTCH4	protein_coding	-3.05061484044386	0.949274160645695	-4.25664742160215	0.000623392908443262	0.0414556284114769	-0.150776238050963
ENSG00000171130	155066	ATP6V0E2	protein_coding	-2.62905520101665	4.08549878235756	-4.33925563839999	0.000525589323736071	0.0396513322144858	-0.157589199662654
ENSG00000046889	80243	PREX2	protein_coding	-6.09699928768294	0.673246650912444	-4.27944582053308	0.000594681905794385	0.0414556284114769	-0.160262795719755
ENSG00000166405	79608	RIC3	protein_coding	-5.72456682760802	-0.546013547055444	-4.37611712388107	0.000487135862651162	0.0387843652840583	-0.166622433589687
ENSG00000166086	83700	JAM3	protein_coding	-2.94224931898833	3.13416393160592	-4.25982467037672	0.000619308584469837	0.0414556284114769	-0.177960077989176
ENSG00000184515	340542	BEX5	protein_coding	-6.26182208271673	-1.30178577994713	-4.46750855209024	0.000403696216869582	0.036895231181973	-0.179785620359686
ENSG00000151090	7068	THRB	protein_coding	-7.10272509456775	-0.734557249222031	-4.40222379858611	0.000461647175563318	0.0381837638488132	-0.180158162612683
ENSG00000185101	338440	ANO9	protein_coding	-3.80854592922103	0.187008479005656	-4.26293386087595	0.000615338100602057	0.0414556284114769	-0.181367335718154
ENSG00000172531	5499	PPP1CA	protein_coding	1.3315860150098	8.30331423141645	4.42323473649525	0.000442123980049929	0.0373815825132215	-0.188949964911225
ENSG00000154277	7345	UCHL1	protein_coding	-6.71772165018727	-0.108613919920139	-4.31717222404597	0.000550094267817332	0.0400732560482522	-0.189819068683096
ENSG00000102595	55757	UGGT2	protein_coding	-6.62023383717686	-0.92445624073603	-4.36219536915849	0.000501310119832805	0.0387843652840583	-0.195812435006442
ENSG00000184905	140597	TCEAL2	protein_coding	-6.94576926260637	-1.39067290132751	-4.45871693557839	0.000411045884128165	0.036895231181973	-0.206755864557223
ENSG00000151838	729665	CCDC175	protein_coding	-6.40910028153079	-1.59751140192354	-4.48739660896863	0.000387561161469668	0.0364092180025116	-0.206801708874608
ENSG00000187164	57698	SHTN1	protein_coding	-5.56226281185906	-0.710954345915393	-4.27997060473921	0.000594037102931582	0.0414556284114769	-0.216244341220173
ENSG00000150760	1793	DOCK1	protein_coding	-5.41962092338508	2.46877107573653	-4.22179966311737	0.000670028897722491	0.0431636141670629	-0.216971253108388
ENSG00000197128	400720	ZNF772	protein_coding	-2.80883873862386	2.55945091125157	-4.21756253194658	0.000675936231365706	0.0431636141670629	-0.250355455129926
ENSG00000145632	10769	PLK2	protein_coding	-2.35048163353838	3.03996512215225	-4.23152298237311	0.000656670422147266	0.0429447944030784	-0.25162480324339
ENSG00000123240	10133	OPTN	protein_coding	-3.31215721619959	3.94681234131779	-4.26785626320944	0.000609104998075911	0.0414556284114769	-0.259990166829829
ENSG00000146409	116843	SLC18B1	protein_coding	-5.13228657817226	-0.320941738218049	-4.22680109513535	0.000663123477384475	0.043128530779121	-0.262014994837048
ENSG00000198046	63934	ZNF667	protein_coding	-6.17327392551991	1.10556752738389	-4.21591397591826	0.000678248900487767	0.0431636141670629	-0.265715593409204
ENSG00000130706	11047	ADRM1	protein_coding	1.72190488083593	7.29797402452322	4.35436771560624	0.000509463667273737	0.0391592300618131	-0.295297720974391
ENSG00000059588	6894	TARBP1	protein_coding	-1.72087314016156	6.60976187994703	-4.36719922104995	0.000496167740419677	0.0387843652840583	-0.297586327031618
ENSG00000106006	3203	HOXA6	protein_coding	-6.47687121383369	-0.370072024164688	-4.25176829295435	0.000629718399150723	0.0416423278812688	-0.299091812787165
ENSG00000105997	3200	HOXA3	protein_coding	-6.13657627020369	-0.158407434778715	-4.24780496465943	0.000634904640914266	0.0417520346361231	-0.300223198679219
ENSG00000165659	NA	NA	NA	-4.27951011472197	3.06173490641246	-4.18731740621398	0.000719670033236818	0.0443684072053344	-0.304098685726338
ENSG00000143889	92906	HNRNPLL	protein_coding	-4.23427764282625	2.77344686558189	-4.17648254359038	0.000736027376786126	0.0446787490206019	-0.315861741778027
ENSG00000121989	92	ACVR2A	protein_coding	-5.09080614264281	-0.932719108679676	-4.31841271428421	0.000548687392550392	0.0400732560482522	-0.341110454261993
ENSG00000097096	84144	SYDE2	protein_coding	-6.4560820876237	-1.28941878657896	-4.37201561790443	0.000491268786559409	0.0387843652840583	-0.342733100904697
ENSG00000101200	551	AVP	protein_coding	-7.42509042067076	3.76368341799753	-4.16946208349441	0.000746827254941266	0.044874082318476	-0.345851425470933
ENSG00000153291	9481	SLC25A27	protein_coding	-6.34372654608291	-0.813066878401039	-4.25775342551187	0.000621968050807506	0.0414556284114769	-0.347458011858193
ENSG00000136929	55363	HEMGN	protein_coding	-4.70495420405779	3.65506504460107	-4.19991817667349	0.000701110433464457	0.0441363726949043	-0.35005828867545
