ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12	"ENSG00000160224"	"AIRE"	chr21	+	44286977	44287591	44286977	44287133	44287516	44287591	12	0,0,0,0,49	0,2,0,0,0	0,12,4,0,0,0,0,2,0	0,0,2,0,0,0,0,0,0	457	74	1	1.0	NA,0.0,NA,NA,1.0	NA,1.0,0.245,NA,NA,NA,NA,1.0,NA	-0.248
13	"ENSG00000160224"	"AIRE"	chr21	+	44288344	44289802	44288344	44288458	44289656	44289802	13	0,0,0,0,86	0,2,0,0,1	0,2,12,0,0,0,0,4,0	0,0,1,0,0,0,0,0,0	1272	74	1	1.0	NA,0.0,NA,NA,0.833	NA,1.0,0.411,NA,NA,NA,NA,1.0,NA	-0.387
16	"ENSG00000241945"	"PWP2"	chr21	+	44120951	44122357	44120951	44121102	44122176	44122357	16	0,0,0,0,0	0,0,103,0,0	0,0,0,0,0,0,12,0,1	0,0,0,0,0,0,273,0,61	1148	74	1	1.0	NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.003,NA,0.001	-0.002
17	"ENSG00000241945"	"PWP2"	chr21	+	44124579	44126119	44124579	44124727	44126010	44126119	17	0,0,38,0,0	0,0,142,0,0	0,0,0,0,0,0,17,0,10	0,0,0,0,0,0,337,0,82	1357	74	1	1.0	NA,NA,0.014,NA,NA	NA,NA,NA,NA,NA,NA,0.003,NA,0.007	0.009
20	"ENSG00000160179"	"ABCG1"	chr21	+	42287888	42288312	42287888	42288037	42288210	42288312	20	2,5,4,126,0	12,0,0,3,0	2,24,3,20,0,100,5,16,64	5,4,5,121,0,318,23,0,15	247	74	1	1.0	0.048,1.0,1.0,0.926,NA	0.107,0.643,0.152,0.047,NA,0.086,0.061,1.0,0.561	0.411
21	"ENSG00000160179"	"ABCG1"	chr21	+	42287888	42288312	42287888	42288073	42288210	42288312	21	0,0,3,19,0	13,5,31,364,1	0,3,1,8,0,42,1,2,15	15,62,5,45,2,229,10,56,243	211	74	0.00376198835382	0.0253441620903	0.0,0.0,0.033,0.018,0.0	0.0,0.017,0.066,0.059,0.0,0.06,0.034,0.012,0.021	-0.02
23	"ENSG00000173276"	"ZBTB21"	chr21	-	41986830	41994108	41986830	41991889	41992492	41994108	23	4,35,176,211,321	0,1,0,30,9	198,214,191,137,323,320,92,496,490	9,6,4,12,2,21,14,7,22	677	74	0.454503499048	0.901559334032	1.0,0.793,1.0,0.435,0.796	0.706,0.796,0.839,0.555,0.946,0.625,0.418,0.886,0.709	0.085
24	"ENSG00000157601"	"MX1"	chr21	+	41421837	41422095	41421837	41421871	41421974	41422095	24	0,4,21,0,0	4,0,0,10,0	0,0,0,7,0,6,3,6,2	0,0,0,0,0,0,0,2,0	177	74	1	1.0	0.0,1.0,1.0,0.0,NA	NA,NA,NA,1.0,NA,1.0,1.0,0.556,1.0	-0.411
26	"ENSG00000205581"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347246	39347292	26	1857,884,2804,2543,8661	45,91,6,14,18	684,3145,2064,5521,2466,4717,4876,10798,4827	49,56,34,12,22,33,19,33,44	1362	74	0.87698792744	1.0	0.692,0.345,0.962,0.908,0.963	0.431,0.753,0.767,0.962,0.859,0.886,0.933,0.947,0.856	-0.048
27	"ENSG00000205581"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	27	2543,1585,4460,3554,13721	2356,2696,3129,1750,2373	1327,4947,3648,8900,4138,7557,7783,16958,7567	2748,3295,4356,2850,1855,4649,5372,3395,2686	3091	74	0.216204142253	0.55474737289	0.025,0.014,0.033,0.046,0.122	0.011,0.035,0.02,0.07,0.051,0.037,0.034,0.107,0.063	0.0
28	"ENSG00000205581"	"HMGN1"	chr21	-	39348421	39348577	39348421	39348451	39348544	39348577	28	109,134,218,143,517	1780,1964,2380,1595,3391	168,296,252,233,181,332,394,443,247	2036,2790,3584,2127,1416,3021,3777,2697,2672	167	74	0.056393592036	0.208194641545	0.026,0.029,0.039,0.038,0.063	0.035,0.045,0.03,0.046,0.054,0.046,0.044,0.068,0.039	-0.006
29	"ENSG00000205622"	"AF064858.6"	chr21	-	38923425	38923693	38923425	38923513	38923637	38923693	29	0,0,0,0,0	3,0,4,0,0	0,0,0,0,0,2,4,4,0	4,0,0,0,0,0,0,9,0	198	74	1	1.0	0.0,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,1.0,1.0,0.142,NA	-0.535
30	"ENSG00000157538"	"DSCR3"	chr21	-	37223419	37227806	37223419	37225626	37227653	37227806	30	42,27,2,2,19	226,137,97,52,85	37,70,28,75,99,109,36,11,112	479,175,380,314,241,458,393,165,447	2101	74	0.706105341366	1.0	0.007,0.007,0.001,0.001,0.008	0.003,0.014,0.003,0.008,0.014,0.008,0.003,0.002,0.009	-0.002
33	"ENSG00000159079"	"C21orf59"	chr21	-	32601666	32603292	32601666	32601973	32603160	32603292	33	119,19,499,22,14	28,44,81,68,18	18,58,45,402,31,435,220,171,68	15,11,78,34,41,40,111,55,29	1261	74	0.0111552904616	0.0595293922545	0.2,0.025,0.266,0.019,0.044	0.066,0.236,0.033,0.41,0.042,0.39,0.104,0.154,0.121	-0.062
34	"ENSG00000156253"	"RWDD2B"	chr21	-	29008239	29008621	29008239	29008307	29008394	29008621	34	43,11,16,0,2	80,17,39,0,4	14,7,37,55,4,16,54,26,19	25,20,39,45,41,49,181,25,31	161	74	1	1.0	0.198,0.229,0.159,NA,0.187	0.205,0.139,0.304,0.36,0.043,0.13,0.121,0.323,0.22	-0.012
35	"ENSG00000156239"	"N6AMT1"	chr21	-	28872190	28876491	28872190	28872739	28876311	28876491	35	147,0,158,0,0	36,1,111,12,1	170,16,19,451,8,176,459,37,1	35,0,18,58,28,18,114,7,4	3646	74	0.189420705568	0.50308039585	0.077,0.0,0.028,0.0,0.0	0.09,1.0,0.021,0.136,0.006,0.166,0.076,0.097,0.005	-0.156
36	"ENSG00000154734"	"ADAMTS1"	chr21	-	26838438	26839762	26838438	26838614	26839586	26839762	36	0,0,0,1,0	0,0,0,31,3	0,0,0,0,0,0,12,0,0	0,2,0,0,0,0,21,2,0	1046	74	1	1.0	NA,NA,NA,0.002,0.0	NA,0.0,NA,NA,NA,NA,0.039,0.0,NA	-0.012
37	"ENSG00000154734"	"ADAMTS1"	chr21	-	26839874	26840562	26839874	26840061	26840275	26840562	37	0,0,0,2,0	0,0,0,14,1	0,0,0,0,0,0,12,0,0	0,0,0,0,0,0,18,6,0	288	74	1	1.0	NA,NA,NA,0.035,0.0	NA,NA,NA,NA,NA,NA,0.146,0.0,NA	-0.055
42	"ENSG00000275895"	"U2AF1L5"	chr21	-	6492130	6496080	6492130	6492197	6495992	6496080	42	16,10,0,76,152	0,0,0,0,11	0,69,65,0,191,189,0,110,85	0,4,3,1,3,4,0,6,0	3869	74	1	1.0	1.0,1.0,NA,1.0,0.209	NA,0.248,0.293,0.0,0.549,0.475,NA,0.26,1.0	0.399
44	"ENSG00000275464"	"CH507-9B2.5"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	44	16,4,0,19,8	94,38,0,31,32	7,17,9,21,7,21,0,7,16	314,34,120,174,94,151,0,65,33	1357	74	1	1.0	0.009,0.006,NA,0.032,0.013	0.001,0.027,0.004,0.007,0.004,0.008,NA,0.006,0.026	0.005
45	"ENSG00000275464"	"CH507-9B2.5"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	45	2,0,0,2,0	59,32,0,17,13	6,1,2,8,14,6,0,4,4	215,51,60,158,71,90,0,57,36	1148	74	1	1.0	0.002,0.0,NA,0.008,0.0	0.002,0.001,0.002,0.003,0.013,0.004,NA,0.005,0.007	-0.002
46	"ENSG00000100299"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406	46	13,6,77,79,69	0,0,0,0,0	39,25,120,30,71,169,78,25,44	0,0,3,0,0,3,2,0,2	479	74	0.567191995981	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.861,1.0,1.0,0.897,0.858,1.0,0.773	0.068
47	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	47	167,76,617,282,363	14,15,44,40,45	174,89,424,228,401,498,260,72,187	46,20,48,14,17,75,17,21,37	227	74	0.421928304792	0.859933629616	0.795,0.623,0.821,0.697,0.724	0.552,0.592,0.742,0.841,0.885,0.684,0.833,0.528,0.622	0.034
48	"ENSG00000205560"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	48	5,11,69,0,14	33,34,209,15,43	0,18,4,18,0,13,16,12,17	6,79,22,163,29,70,57,24,111	156	74	0.0221881405185	0.102188130036	0.067,0.133,0.135,0.0,0.134	0.0,0.098,0.079,0.05,0.0,0.081,0.118,0.192,0.068	0.018
49	"ENSG00000025708"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476	49	16,13,36,40,56	345,273,81,294,129	39,8,72,43,44,27,8,87,17	244,234,1130,87,621,178,132,466,65	178	74	0.106943326174	0.337493591446	0.019,0.019,0.156,0.054,0.153	0.062,0.014,0.026,0.17,0.029,0.059,0.025,0.072,0.098	0.019
50	"ENSG00000025708"	"TYMP"	chr22	-	50526000	50526476	50526000	50526156	50526245	50526476	50	17,11,32,33,53	0,5,0,0,0	32,7,60,40,37,24,7,79,16	0,3,14,0,9,0,5,13,0	163	74	0.000654872867169	0.00609800645542	1.0,0.5,1.0,1.0,1.0	1.0,0.514,0.661,1.0,0.651,1.0,0.389,0.734,1.0	0.128
51	"ENSG00000100258"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	51	51,30,104,61,60	128,105,165,107,81	29,63,32,53,51,67,65,149,60	164,100,323,130,258,244,215,225,253	181	74	7.35768967808e-06	0.000144887210572	0.14,0.105,0.205,0.189,0.232	0.067,0.205,0.039,0.143,0.075,0.101,0.11,0.213,0.088	0.059
52	"ENSG00000100258"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	52	29,20,91,37,48	0,7,20,0,3	12,47,27,63,46,53,45,91,16	5,0,4,2,6,1,8,3,0	323	74	0.679106018596	1.0	1.0,0.396,0.51,1.0,0.786	0.355,1.0,0.607,0.878,0.637,0.924,0.563,0.874,1.0	-0.021
53	"ENSG00000100429"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	53	20,16,143,54,33	203,134,211,148,217	70,40,31,94,57,91,63,90,34	286,154,247,162,218,174,314,302,178	156	74	0.33285603868	0.734006604951	0.045,0.054,0.243,0.148,0.067	0.104,0.11,0.056,0.216,0.11,0.199,0.087,0.124,0.083	-0.01
54	"ENSG00000100429"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	54	16,4,41,6,42	163,111,243,151,217	39,17,43,45,50,38,46,29,21	285,192,310,181,398,240,302,291,189	376	74	0.24278000945	0.599778755892	0.019,0.007,0.032,0.008,0.037	0.026,0.017,0.027,0.047,0.024,0.03,0.029,0.019,0.021	-0.006
55	"ENSG00000100429"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	55	14,4,35,19,40	181,105,294,139,207	18,28,22,23,20,35,50,40,16	283,214,368,206,415,234,294,276,205	213	74	0.272407505681	0.645737415914	0.026,0.013,0.04,0.045,0.063	0.022,0.043,0.02,0.037,0.016,0.049,0.056,0.048,0.026	0.002
56	"ENSG00000100429"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	56	15,4,53,4,6	112,79,177,126,184	7,18,27,41,14,37,27,42,20	194,168,271,149,252,141,257,220,193	147	74	0.394016168067	0.819382627987	0.063,0.025,0.131,0.016,0.016	0.018,0.051,0.048,0.122,0.027,0.117,0.05,0.088,0.05	-0.013
57	"ENSG00000100429"	"HDAC10"	chr22	-	50250770	50251385	50250770	50250905	50250973	50251385	57	19,10,48,56,35	52,44,78,18,54	27,23,65,40,57,44,40,58,39	92,77,125,34,57,57,91,94,40	142	74	0.840859857095	1.0	0.16,0.106,0.243,0.619,0.252	0.133,0.135,0.213,0.38,0.343,0.287,0.186,0.243,0.337	0.025
58	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	58	113,280,956,1347,394	230,257,420,270,144	128,405,69,492,95,1325,294,823,827	377,196,280,376,155,704,584,484,500	153	74	0.0271134739179	0.120040404256	0.192,0.345,0.524,0.707,0.57	0.141,0.5,0.106,0.388,0.229,0.477,0.196,0.451,0.444	0.142
59	"ENSG00000186654"	"PRR5"	chr22	+	44702217	44702608	44702217	44702409	44702491	44702608	59	80,55,75,92,52	2,0,0,3,11	239,49,158,79,42,84,74,149,95	0,1,8,5,0,0,0,3,2	156	74	0.0172752926482	0.0838252596854	0.95,1.0,1.0,0.936,0.692	1.0,0.959,0.904,0.882,1.0,1.0,1.0,0.959,0.958	-0.047
60	"ENSG00000198951"	"NAGA"	chr22	-	42070281	42070830	42070281	42070366	42070762	42070830	60	145,182,58,23,18	7,0,0,0,0	398,216,133,57,110,314,203,287,103	4,7,0,0,0,0,1,6,1	470	74	0.319586728989	0.714333796574	0.765,1.0,1.0,1.0,1.0	0.94,0.829,1.0,1.0,1.0,1.0,0.97,0.883,0.942	0.001
62	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	62	29,45,37,0,39	39,56,29,0,0	2,43,9,2,0,119,28,101,0	10,25,6,4,0,165,44,39,0	296	74	1	1.0	0.157,0.167,0.242,NA,1.0	0.048,0.301,0.273,0.111,NA,0.153,0.137,0.393,NA	0.189
63	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	63	4,21,2,24,20	120,38,76,56,1	28,33,28,27,2,76,53,59,75	151,52,84,172,85,160,286,65,84	2290	74	0.133299951319	0.393983994713	0.001,0.018,0.001,0.014,0.393	0.006,0.02,0.011,0.005,0.001,0.015,0.006,0.028,0.028	0.072
64	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	64	12,7,39,3,6	130,45,95,98,34	16,21,13,29,1,21,21,42,9	137,85,120,161,22,176,239,43,73	554	74	0.822313407853	1.0	0.012,0.02,0.052,0.004,0.023	0.015,0.032,0.014,0.023,0.006,0.016,0.012,0.115,0.016	-0.005
65	"ENSG00000100380"	"ST13"	chr22	-	40840625	40840692	40840625	40840653	40840655	40840692	65	786,686,822,795,490	0,0,0,0,0	955,770,1668,1006,1317,964,2092,1223,1226	0,0,0,1,0,0,1,4,0	76	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.999,1.0,1.0,1.0,0.997,1.0	0.0
66	"ENSG00000128272"	"ATF4"	chr22	+	39520563	39521671	39520563	39520751	39521353	39521671	66	758,941,1854,1023,3978	384,855,516,1369,3698	262,1571,938,921,1262,724,1381,3318,801	729,2264,1993,338,1425,583,904,2758,1494	676	74	0.000107651991882	0.00139100888387	0.178,0.108,0.282,0.076,0.105	0.038,0.071,0.049,0.23,0.088,0.12,0.143,0.116,0.055	0.049
68	"ENSG00000100316"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	68	301,243,542,909,612	5088,5118,10403,17644,10756	350,487,467,382,197,278,612,575,442	5472,7622,8720,6047,3413,4420,11990,8736,9433	280	74	0.190225084503	0.504634018866	0.015,0.012,0.014,0.013,0.015	0.017,0.017,0.014,0.016,0.015,0.016,0.013,0.017,0.012	-0.001
69	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208	69	820,880,2104,2790,2173	94,522,258,969,1520	906,1248,1364,1156,706,1049,2191,2660,1605	121,552,647,59,510,207,301,887,538	870	74	0.516521290177	0.983035968065	0.426,0.125,0.41,0.197,0.108	0.389,0.161,0.152,0.625,0.105,0.301,0.382,0.203,0.202	-0.027
71	"ENSG00000100151"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451	71	55,24,308,96,98	98,71,117,102,33	7,88,17,109,62,108,137,276,100	86,53,69,82,98,102,224,73,60	557	74	0.281998747491	0.663017953216	0.069,0.043,0.259,0.111,0.283	0.011,0.181,0.032,0.15,0.078,0.123,0.075,0.334,0.181	0.024
72	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	72	70,126,244,522,668	63,3,214,61,24	30,219,252,86,227,258,283,1042,270	64,5,37,55,41,122,213,74,35	150	74	0.368872670455	0.783024588875	0.354,0.954,0.36,0.808,0.932	0.188,0.956,0.771,0.435,0.732,0.511,0.396,0.874,0.792	0.053
73	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	73	41,11,134,12,0	170,47,91,4,4	64,24,0,153,0,322,1,127,3	277,105,6,332,3,722,17,217,24	566	74	0.133045425968	0.393574893539	0.031,0.03,0.161,0.282,0.0	0.029,0.029,0.0,0.057,0.0,0.055,0.008,0.071,0.016	0.071
74	"ENSG00000133466"	"C1QTNF6"	chr22	-	37180166	37182735	37180166	37180867	37182151	37182735	74	42,23,64,52,20	0,0,16,14,2	2,17,19,32,0,56,45,48,547	0,0,2,4,0,4,1,1,31	1358	74	1	1.0	1.0,1.0,0.179,0.168,0.353	1.0,1.0,0.341,0.304,NA,0.433,0.71,0.723,0.49	-0.085
75	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	75	216,49,932,166,696	996,200,1160,497,468	104,163,304,469,334,339,731,373,295	875,564,1371,930,1126,518,2317,925,791	319	74	0.00264106575312	0.0189780810767	0.048,0.054,0.157,0.072,0.256	0.027,0.063,0.049,0.105,0.064,0.132,0.068,0.086,0.08	0.043
76	"ENSG00000100360"	"IFT27"	chr22	-	36758210	36764036	36758210	36758409	36763918	36764036	76	169,30,233,6,87	4,31,21,11,7	32,24,73,497,78,547,394,223,124	6,11,16,3,28,12,18,9,14	5583	74	0.0147051138209	0.0740892919782	0.359,0.013,0.128,0.007,0.141	0.066,0.028,0.057,0.687,0.036,0.377,0.225,0.247,0.105	-0.074
77	"ENSG00000100360"	"IFT27"	chr22	-	36775673	36776125	36775673	36775794	36776030	36776125	77	46,27,91,12,18	0,0,0,0,0	72,37,97,106,57,78,113,65,28	2,0,0,0,0,1,1,0,0	310	74	1	1.0	1.0,1.0,1.0,1.0,1.0	0.896,1.0,1.0,1.0,1.0,0.949,0.964,1.0,1.0	0.021
78	"ENSG00000100297"	"MCM5"	chr22	+	35421317	35424501	35421317	35421460	35424153	35424501	78	345,351,2007,560,274	0,0,0,0,0	226,690,202,785,64,1456,1404,2520,77	0,0,0,0,0,0,2,0,0	2767	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.949,1.0,1.0	0.006
80	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281	80	496,242,1469,1631,4658	8,16,0,296,41	108,1214,642,1201,839,780,4749,6240,1401	0,29,2,61,0,2,449,271,27	5350	74	0.553730984112	1.0	0.462,0.173,1.0,0.071,0.611	1.0,0.367,0.816,0.214,1.0,0.844,0.128,0.242,0.418	-0.095
81	"ENSG00000138942"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013	81	286,93,317,245,110	0,0,0,0,0	264,166,139,552,80,745,443,84,353	0,0,0,0,0,0,6,0,0	484	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.919,1.0,1.0	0.009
83	"ENSG00000198832"	"SELM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	83	0,2,0,4,1	0,17,0,32,4	0,0,0,0,0,12,0,0,0	6,7,8,0,5,3,1,4,0	1485	74	1	1.0	NA,0.006,NA,0.006,0.012	0.0,0.0,0.0,NA,0.0,0.166,0.0,0.0,NA	-0.016
85	"ENSG00000183963"	"SMTN"	chr22	+	31096997	31097338	31096997	31097060	31097268	31097338	85	0,18,5,1,5	21,23,60,15,23	12,34,11,13,31,17,1,55,23	9,30,65,33,53,71,33,68,10	282	74	7.55650900113e-05	0.00105014928717	0.0,0.17,0.021,0.017,0.054	0.259,0.229,0.043,0.094,0.133,0.059,0.008,0.175,0.376	-0.1
86	"ENSG00000183963"	"SMTN"	chr22	+	31099061	31099896	31099061	31099179	31099744	31099896	86	0,22,17,0,2	16,70,139,35,34	2,8,8,0,4,16,3,8,1	26,71,106,19,61,76,40,90,18	639	74	0.154361784591	0.439124433592	0.0,0.035,0.014,0.0,0.007	0.009,0.013,0.009,0.0,0.008,0.024,0.009,0.01,0.006	0.001
87	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087	87	4,0,4,0,0	0,0,21,30,2	0,0,0,5,5,4,52,0,0	0,0,2,0,0,0,261,2,0	156	74	1	1.0	1.0,NA,0.083,0.0,0.0	NA,NA,0.0,1.0,1.0,1.0,0.086,0.0,NA	-0.244
88	"ENSG00000187860"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727	88	1,0,38,34,46	1,9,0,11,4	0,4,9,19,42,5,2,14,20	5,10,6,3,0,7,2,17,0	773	74	0.545740386369	1.0	0.087,0.0,1.0,0.228,0.524	0.0,0.037,0.126,0.377,1.0,0.064,0.087,0.073,1.0	0.061
89	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	89	16,49,103,10,180	256,212,221,140,391	60,65,40,41,15,54,70,129,74	316,247,567,315,295,369,600,366,530	160	74	0.000856427551709	0.00753263238597	0.028,0.097,0.177,0.032,0.176	0.081,0.109,0.032,0.057,0.023,0.063,0.051,0.14,0.061	0.033
90	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915	90	1,4,34,0,3	0,0,0,0,0	24,6,2,27,3,21,13,18,3	0,0,0,0,0,0,0,0,4	710	74	1	1.0	1.0,1.0,1.0,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.073	0.103
91	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	91	17,148,0,78,35	34,116,0,14,14	12,36,2,2,18,2,0,549,15	33,5,20,0,11,0,3,46,7	368	74	1	1.0	0.091,0.204,NA,0.528,0.335	0.068,0.591,0.02,1.0,0.248,1.0,0.0,0.706,0.301	-0.148
92	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	92	1592,736,5773,3318,17096	494,422,479,446,182	949,4197,2176,5795,3287,6227,3402,9742,3867	645,514,987,545,577,786,1404,610,637	2849	74	0.161417636508	0.453644321768	0.077,0.043,0.238,0.162,0.709	0.037,0.175,0.054,0.216,0.129,0.171,0.059,0.293,0.136	0.105
93	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291564	29291599	93	1809,931,6006,3532,17368	0,0,0,0,0	1309,4461,2605,6130,3571,6630,4066,10148,4225	2,0,0,0,0,0,0,0,0	2883	74	1	1.0	1.0,1.0,1.0,1.0,1.0	0.944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.006
