ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12	"ENSG00000160185"	"UBASH3A"	chr21	+	42434831	42435509	42434831	42434954	42437487	42437580	12	0,0,1,4,0	0,0,38,0,0	0,0,0,0,3,1,1,0,0	0,0,0,0,0,19,69,0,0	629	74	1	1.0	NA,NA,0.003,1.0,NA	NA,NA,NA,NA,1.0,0.006,0.002,NA,NA	0.165
13	"ENSG00000160179"	"ABCG1"	chr21	+	42287888	42288073	42287888	42288037	42288210	42288312	13	15,10,32,471,1	12,0,0,3,0	17,83,7,57,2,287,14,70,292	5,4,5,121,0,318,23,0,15	110	74	0.000281735214044	0.00497226990102	0.457,1.0,1.0,0.991,1.0	0.696,0.933,0.485,0.241,1.0,0.378,0.291,1.0,0.929	0.228
18	"ENSG00000182240"	"BACE2"	chr21	+	41241818	41241947	41241818	41241939	41243375	41243510	18	0,0,0,30,22	0,0,0,2,4	0,0,9,1,23,1,54,0,0	0,0,0,0,0,0,3,0,0	82	74	1	1.0	NA,NA,NA,0.931,0.832	NA,NA,1.0,1.0,1.0,1.0,0.942,NA,NA	-0.107
20	"ENSG00000182093"	"WRB"	chr21	+	39390697	39391476	39390697	39390863	39391768	39391836	20	37,7,86,47,73	182,95,170,213,24	28,54,48,56,22,52,157,85,481	104,96,371,274,115,456,536,51,188	687	74	0.890952419558	1.0	0.021,0.008,0.052,0.023,0.247	0.028,0.057,0.014,0.022,0.02,0.012,0.031,0.152,0.216	0.009
21	"ENSG00000205581"	"HMGN1"	chr21	-	39345829	39347292	39347246	39347292	39345145	39345274	21	2238,1599,3415,4003,14949	24,14,40,0,5	1398,4717,3755,6136,3937,5588,5867,13356,7363	11,31,26,14,29,22,16,29,13	1491	74	1	1.0	0.822,0.85,0.809,1.0,0.993	0.863,0.883,0.878,0.956,0.871,0.927,0.948,0.958,0.966	-0.022
22	"ENSG00000205581"	"HMGN1"	chr21	-	39348421	39348577	39348544	39348577	39348291	39348339	22	2261,2700,3087,2052,4810	3,0,23,3,11	2652,3725,4602,2781,1964,4203,5018,3829,3621	8,7,12,4,6,4,7,7,7	197	74	0.829837406703	1.0	0.996,1.0,0.981,0.996,0.994	0.992,0.995,0.993,0.996,0.992,0.997,0.996,0.995,0.995	-0.001
24	"ENSG00000185658"	"BRWD1"	chr21	-	39255644	39255828	39255664	39255828	39247700	39247832	24	7,1,11,24,54	0,0,0,0,0	6,8,19,34,26,27,11,8,10	0,0,0,0,0,0,0,0,1	94	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.887	0.013
25	"ENSG00000185658"	"BRWD1"	chr21	-	39255644	39255828	39255664	39255828	39250795	39250889	25	49,39,121,158,196	5,6,9,11,7	70,69,124,195,115,212,95,58,55	6,3,9,41,3,26,6,4,7	94	74	0.0591578049469	0.333255634534	0.885,0.837,0.914,0.919,0.957	0.902,0.948,0.916,0.789,0.968,0.865,0.926,0.919,0.861	0.003
26	"ENSG00000185658"	"BRWD1"	chr21	-	39264890	39265019	39264985	39265019	39264459	39264685	26	102,39,116,226,293	0,0,13,0,7	140,131,239,424,167,300,207,163,86	0,0,2,4,0,7,0,0,0	169	74	9.35877352933e-05	0.00203882343645	1.0,1.0,0.796,1.0,0.948	1.0,1.0,0.981,0.979,1.0,0.949,1.0,1.0,1.0	-0.041
27	"ENSG00000241837"	"ATP5O"	chr21	-	33906448	33907453	33907340	33907453	33903934	33904021	27	57,40,107,199,135	3048,3073,4464,3595,2085	47,102,72,85,174,90,189,167,116	2615,3311,4263,2294,3326,2912,6285,3003,3279	966	74	1	1.0	0.001,0.001,0.002,0.004,0.005	0.001,0.002,0.001,0.003,0.004,0.002,0.002,0.004,0.003	0.0
28	"ENSG00000241837"	"ATP5O"	chr21	-	33915135	33915724	33915651	33915724	33914449	33914500	28	22,38,127,79,390	0,0,0,0,0	27,140,89,34,79,52,148,218,114	6,1,2,0,4,1,6,0,0	590	74	7.69993792948e-07	4.7713948703e-05	1.0,1.0,1.0,1.0,1.0	0.361,0.946,0.848,1.0,0.712,0.867,0.756,1.0,1.0	0.168
30	"ENSG00000159086"	"PAXBP1"	chr21	-	32755212	32755353	32755229	32755353	32751118	32751218	30	38,38,30,97,393	9,5,13,1,17	72,136,197,115,221,91,200,174,118	39,15,50,52,25,40,51,25,6	91	74	0.00267482335795	0.0299547989303	0.774,0.861,0.652,0.987,0.949	0.6,0.881,0.762,0.643,0.878,0.649,0.761,0.85,0.941	0.071
31	"ENSG00000156253"	"RWDD2B"	chr21	-	29008239	29008621	29008394	29008621	29007760	29008123	31	140,24,53,1,6	21,3,39,0,0	57,25,78,110,57,70,280,38,49	27,0,28,10,12,17,43,6,19	229	74	0.708469431594	1.0	0.683,0.721,0.305,1.0,1.0	0.406,1.0,0.474,0.78,0.606,0.571,0.678,0.672,0.455	0.115
32	"ENSG00000156253"	"RWDD2B"	chr21	-	29009594	29009692	29009626	29009692	29008394	29008621	32	8,0,3,0,0	0,0,0,0,0	1,22,8,7,7,6,8,1,17	0,0,2,1,0,0,2,0,0	106	74	1	1.0	1.0,NA,1.0,NA,NA	1.0,1.0,0.736,0.83,1.0,1.0,0.736,1.0,1.0	0.078
35	"ENSG00000237484"	"AP000476.1"	chr21	+	24438252	24438443	24438252	24438433	24441794	24441913	35	116,37,70,12,12	35,13,40,7,0	26,8,20,100,54,0,43,27,6	0,2,17,40,0,0,7,0,0	84	74	1	1.0	0.745,0.715,0.607,0.602,1.0	1.0,0.779,0.509,0.688,1.0,NA,0.844,1.0,1.0	-0.119
37	"ENSG00000100429"	"HDAC10"	chr22	-	50250973	50251405	50251101	50251405	50250770	50250905	37	63,71,126,23,78	19,12,56,40,22	150,101,186,60,82,80,148,130,59	55,47,52,67,41,48,48,33,31	202	74	0.798166526958	1.0	0.548,0.684,0.452,0.174,0.565	0.5,0.44,0.567,0.247,0.423,0.379,0.53,0.591,0.411	0.03
38	"ENSG00000205643"	"CDPF1"	chr22	-	46247105	46247221	46247109	46247221	46246672	46246795	38	3,0,0,0,0	2,0,4,0,0	0,0,0,1,0,1,5,0,3	0,0,0,0,0,0,4,0,0	78	74	1	1.0	0.587,NA,0.0,NA,NA	NA,NA,NA,1.0,NA,1.0,0.543,NA,1.0	-0.592
39	"ENSG00000205643"	"CDPF1"	chr22	-	46247105	46247221	46247124	46247221	46246672	46246795	39	10,6,3,6,0	0,0,0,0,0	0,0,0,4,0,7,14,5,4	0,0,0,0,0,4,2,0,0	93	74	1	1.0	1.0,1.0,1.0,1.0,NA	NA,NA,NA,1.0,NA,0.582,0.848,1.0,1.0	0.114
40	"ENSG00000205643"	"CDPF1"	chr22	-	46247109	46247221	46247124	46247221	46246672	46246795	40	9,6,7,6,0	0,0,0,0,0	0,0,0,3,0,6,13,5,1	0,0,0,0,0,4,2,0,0	89	74	1	1.0	1.0,1.0,1.0,1.0,NA	NA,NA,NA,1.0,NA,0.555,0.844,1.0,1.0	0.12
41	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45170987	45171143	45171599	45171683	41	1,12,0,35,189	0,0,0,0,6	36,118,48,27,68,45,24,129,74	0,0,0,0,0,0,1,2,2	108	74	1	1.0	1.0,1.0,NA,1.0,0.956	1.0,1.0,1.0,1.0,1.0,1.0,0.943,0.978,0.962	0.002
42	"ENSG00000186654"	"PRR5"	chr22	+	44725243	44725296	44725243	44725292	44726576	44726634	42	0,0,6,3,1	85,91,129,171,53	1,7,0,1,0,0,3,3,4	233,47,213,84,82,133,241,166,101	78	74	0.480492200612	1.0	0.0,0.0,0.042,0.016,0.018	0.004,0.124,0.0,0.011,0.0,0.0,0.012,0.017,0.036	-0.007
43	"ENSG00000100271"	"TTLL1"	chr22	-	43069603	43069844	43069635	43069844	43068409	43068590	43	1,1,2,9,0	84,54,144,20,3	5,3,3,6,1,3,8,8,3	131,64,143,84,125,129,186,85,59	106	74	0.727240153659	1.0	0.008,0.013,0.01,0.239,0.0	0.026,0.032,0.014,0.047,0.006,0.016,0.029,0.062,0.034	0.024
46	"ENSG00000100412"	"ACO2"	chr22	+	41515766	41515992	41515766	41515917	41517526	41517631	46	9,15,17,3,15	362,387,366,335,126	29,10,34,21,12,27,33,36,22	732,434,1112,473,593,694,990,821,832	149	74	0.71998385087	1.0	0.012,0.019,0.023,0.004,0.056	0.019,0.011,0.015,0.022,0.01,0.019,0.016,0.021,0.013	0.007
47	"ENSG00000100410"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	47	1,10,14,8,11	54,50,99,61,91	3,24,11,11,5,22,18,8,19	77,84,107,36,33,85,140,93,46	178	74	0.0623114031401	0.347179523809	0.008,0.077,0.056,0.052,0.048	0.016,0.106,0.041,0.113,0.059,0.097,0.051,0.035,0.147	-0.026
48	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	48	118,62,113,106,29	0,0,0,1,0	170,60,149,171,81,237,347,117,156	0,0,2,0,0,3,2,0,3	2408	74	0.166105200125	0.70959121025	1.0,1.0,1.0,0.765,1.0	1.0,1.0,0.696,1.0,1.0,0.708,0.842,1.0,0.615	0.08
49	"ENSG00000100372"	"SLC25A17"	chr22	-	40797253	40797336	40797283	40797336	40794513	40794580	49	0,0,0,0,0	7,0,26,31,0	6,0,0,0,1,0,0,1,1	6,14,8,5,21,14,5,4,3	104	74	1	1.0	0.0,NA,0.0,0.0,NA	0.416,0.0,0.0,0.0,0.033,0.0,0.0,0.151,0.192	-0.088
50	"ENSG00000196588"	"MKL1"	chr22	-	40416975	40417046	40416985	40417046	40410281	40411907	50	6,3,0,2,1	108,83,97,31,166	10,3,1,5,7,4,0,4,9	173,82,158,159,100,236,82,178,304	84	74	0.309309705151	1.0	0.047,0.031,0.0,0.054,0.005	0.048,0.031,0.006,0.027,0.058,0.015,0.0,0.019,0.025	0.002
51	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	51	23,33,24,13,9	601,520,585,351,199	36,17,30,20,13,33,48,42,29	671,554,1052,555,513,595,1707,882,837	116	74	0.174366114063	0.732258899194	0.024,0.039,0.026,0.023,0.028	0.033,0.019,0.018,0.022,0.016,0.034,0.018,0.029,0.022	0.005
52	"ENSG00000100321"	"SYNGR1"	chr22	+	39374315	39374660	39374315	39374553	39376051	39376197	52	34,30,55,87,111	1239,1319,1557,3176,4132	50,63,190,131,99,159,55,124,123	1579,1139,5178,1537,2805,3827,1562,3979,3568	181	74	1.9497905434e-05	0.000587782803273	0.011,0.009,0.014,0.011,0.011	0.013,0.022,0.015,0.034,0.014,0.017,0.014,0.013,0.014	-0.006
53	"ENSG00000100316"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592	53	4,9,5,24,11	63,77,72,191,116	0,10,12,9,15,9,19,19,21	46,125,137,111,55,64,164,117,138	279	74	0.353883986719	1.0	0.017,0.03,0.018,0.032,0.025	0.0,0.021,0.023,0.021,0.067,0.036,0.03,0.041,0.039	-0.006
55	"ENSG00000184949"	"FAM227A"	chr22	-	38639614	38639724	38639654	38639724	38638745	38638822	55	0,0,0,0,0	0,2,0,0,1	0,0,0,5,0,0,8,3,2	0,0,0,8,0,0,0,0,1	114	74	1	1.0	NA,0.0,NA,NA,0.0	NA,NA,NA,0.289,NA,NA,1.0,1.0,0.565	-0.713
56	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37833158	37833206	37832636	37832744	56	148,156,570,605,865	0,1,0,10,5	97,310,330,159,319,443,577,1395,345	7,0,3,1,0,1,6,9,7	275	74	0.42383626925	1.0	1.0,0.977,1.0,0.942,0.979	0.789,1.0,0.967,0.977,1.0,0.992,0.963,0.977,0.93	0.025
59	"ENSG00000184708"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360	59	93,38,33,36,34	1,3,9,14,6	48,50,82,111,78,133,186,56,42	0,6,11,2,2,11,1,23,1	110	74	0.0200842498075	0.148751475666	0.984,0.895,0.712,0.634,0.792	1.0,0.849,0.834,0.974,0.963,0.891,0.992,0.621,0.966	-0.095
60	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615	60	3,4,0,23,4	66,11,24,38,12	5,0,2,11,0,8,17,4,6	81,29,40,106,20,211,93,24,67	241	74	0.000269103710566	0.0047795904262	0.014,0.1,0.0,0.157,0.093	0.019,0.0,0.015,0.031,0.0,0.012,0.053,0.049,0.027	0.05
61	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615	61	3,5,0,23,3	66,11,24,38,12	5,0,0,10,0,5,10,4,6	81,29,40,106,20,211,93,24,67	242	74	5.04331799356e-06	0.000205769442719	0.014,0.122,0.0,0.156,0.071	0.019,0.0,0.0,0.028,0.0,0.007,0.032,0.048,0.027	0.055
62	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197158	31196935	31197157	31201497	31201615	62	0,1,0,0,0	0,0,0,0,1	0,0,0,0,0,0,0,0,0	0,0,2,1,0,3,7,0,0	75	74	1	1.0	NA,1.0,NA,NA,0.0	NA,NA,0.0,0.0,NA,0.0,0.0,NA,NA	0.5
63	"ENSG00000183963"	"SMTN"	chr22	+	31100884	31101049	31100884	31100953	31104315	31104623	63	29,106,324,60,85	0,0,0,0,0	34,107,106,50,130,176,76,144,31	0,4,0,0,0,0,0,0,0	170	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.921,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.009
64	"ENSG00000100029"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	64	153,123,307,164,132	1,2,0,0,3	231,129,209,149,177,344,874,402,356	0,4,1,1,0,0,5,3,2	125	74	1	1.0	0.989,0.973,1.0,1.0,0.963	1.0,0.95,0.992,0.989,1.0,1.0,0.99,0.988,0.991	-0.004
65	"ENSG00000100029"	"PES1"	chr22	-	30605413	30605517	30605460	30605517	30592131	30592398	65	14,1,0,0,8	12,0,0,3,1	0,2,10,0,13,0,0,6,3	0,0,0,0,1,0,0,0,0	121	74	1	1.0	0.416,1.0,NA,0.0,0.83	NA,1.0,1.0,NA,0.888,NA,NA,1.0,1.0	-0.416
66	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403	66	4,6,32,45,5	0,0,10,5,4	0,0,0,4,5,4,295,4,1	0,0,0,0,0,1,29,0,0	296	74	1	1.0	1.0,1.0,0.444,0.692,0.238	NA,NA,NA,1.0,1.0,0.5,0.718,1.0,1.0	-0.195
67	"ENSG00000100325"	"ASCC2"	chr22	-	29801993	29802208	29802114	29802208	29800990	29801110	67	404,359,593,253,554	0,0,0,0,0	642,385,857,423,479,727,920,766,917	0,0,0,2,0,0,0,0,4	195	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0,0.989	0.003
68	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29825086	29825257	68	2,8,18,7,72	0,0,0,0,0	1,12,3,32,9,13,7,17,23	0,0,0,0,0,0,1,0,0	121	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.811,1.0,1.0	0.021
69	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29825621	29825780	69	2,8,18,7,72	2,2,0,0,0	3,12,2,36,9,13,7,17,23	0,2,0,0,2,0,2,1,0	121	74	0.516701528407	1.0	0.379,0.71,1.0,1.0,1.0	1.0,0.786,1.0,1.0,0.733,1.0,0.682,0.912,1.0	-0.084
70	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29827476	29827600	70	2,8,29,7,72	0,0,3,0,0	1,12,2,32,9,13,7,17,23	0,0,0,5,0,0,1,0,0	121	74	1	1.0	1.0,1.0,0.855,1.0,1.0	1.0,1.0,1.0,0.797,1.0,1.0,0.811,1.0,1.0	0.015
71	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	71	4,16,26,11,82	26,17,46,39,34	12,20,22,49,13,14,21,30,36	56,25,70,28,20,46,63,63,39	121	74	0.632512410615	1.0	0.086,0.365,0.257,0.147,0.596	0.116,0.329,0.161,0.517,0.284,0.157,0.169,0.226,0.361	0.032
72	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29833540	29833614	72	2,8,18,7,73	0,1,4,0,4	1,13,2,32,10,13,9,17,24	1,8,6,2,2,3,16,6,5	121	74	0.00014067350896	0.00284252231692	1.0,0.83,0.733,1.0,0.918	0.379,0.498,0.169,0.907,0.754,0.726,0.256,0.634,0.746	0.333
73	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683079	29683019	29683064	29694751	29694811	73	1,2,0,0,1	9,27,0,26,17	0,1,0,1,3,2,3,2,2	27,32,29,9,43,10,20,29,47	89	74	1	1.0	0.085,0.058,NA,0.0,0.047	0.0,0.025,0.0,0.085,0.055,0.143,0.111,0.054,0.034	-0.009
74	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29291564	29291599	74	778,700,707,762,747	0,0,0,0,0	1215,847,1533,940,850,1115,2469,1311,1342	2,0,0,0,0,0,0,0,0	105	74	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0
75	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29292136	29292169	75	201,174,303,198,298	6,2,0,13,0	378,254,390,371,243,400,598,387,333	0,0,4,2,0,4,2,4,2	105	74	0.0222286220269	0.160789915751	0.959,0.984,1.0,0.915,1.0	1.0,1.0,0.986,0.992,1.0,0.986,0.995,0.986,0.992	-0.021
76	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29292136	29292169	76	3021,2059,7179,4803,18774	6,2,0,13,0	3096,5900,4969,7410,5055,8403,7822,12075,6280	0,0,4,2,0,4,2,4,2	2918	74	0.0335586630564	0.218385838816	0.927,0.963,1.0,0.904,1.0	1.0,1.0,0.969,0.989,1.0,0.982,0.99,0.987,0.988	-0.031
77	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	77	2828,1885,6977,4634,18554	8,0,101,29,78	2774,5662,4582,7117,4820,8052,7245,11741,5974	56,16,3,78,8,49,21,53,27	2887	74	0.821475424722	1.0	0.901,1.0,0.639,0.804,0.859	0.559,0.901,0.975,0.7,0.939,0.808,0.898,0.85,0.85	0.009
78	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299598	29299851	78	117,478,522,735,6815	0,22,1,77,337	214,1250,500,152,714,432,845,2676,719	17,95,37,0,18,6,40,166,15	459	74	0.436600183822	1.0	1.0,0.778,0.988,0.606,0.765	0.67,0.68,0.685,1.0,0.865,0.921,0.773,0.722,0.885	0.027
79	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29300121	29300336	79	2363,3175,3864,4748,20211	0,0,0,0,3	3469,5778,5045,2761,3990,4315,7853,10155,5382	0,4,0,0,0,0,0,1,0	1030	74	1	1.0	1.0,1.0,1.0,1.0,0.998	1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.999,1.0	0.001
80	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29300121	29300525	80	101,388,481,645,6715	0,0,0,0,3	169,1070,467,132,683,414,722,2579,583	0,4,0,0,0,0,0,1,0	459	74	1	1.0	1.0,1.0,1.0,1.0,0.997	1.0,0.977,1.0,1.0,1.0,1.0,1.0,0.998,1.0	0.002
81	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	81	145,29,207,112,3	4,0,0,11,0	83,29,117,142,79,171,215,37,61	1,0,1,6,0,1,0,5,4	129	74	0.148013726915	0.659850163873	0.954,1.0,1.0,0.854,1.0	0.979,1.0,0.985,0.931,1.0,0.99,1.0,0.809,0.897	0.007
82	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745255	28745543	82	5,0,3,4,0	4,0,0,0,0	2,2,2,3,2,3,5,2,5	0,0,3,2,0,7,0,0,0	79	74	1	1.0	0.539,NA,1.0,1.0,NA	1.0,1.0,0.384,0.584,1.0,0.286,1.0,1.0,1.0	0.04
83	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	83	18,12,79,37,1	84,11,91,33,8	4,8,37,43,13,38,52,38,39	98,24,69,93,39,83,139,28,33	79	74	0.431413093211	1.0	0.167,0.505,0.448,0.512,0.105	0.037,0.238,0.334,0.302,0.238,0.3,0.259,0.56,0.525	0.037
84	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28751240	28751288	84	36,12,64,28,3	0,0,0,0,0	25,8,21,46,24,42,57,13,11	0,0,0,1,0,0,0,0,0	129	74	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.963,1.0,1.0,1.0,1.0,1.0	0.004
85	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28751240	28751288	85	8,5,3,4,0	13,0,6,0,0	4,2,20,3,20,21,14,3,8	2,0,5,3,0,11,14,2,5	79	74	1	1.0	0.366,1.0,0.319,1.0,NA	0.652,1.0,0.789,0.484,1.0,0.641,0.484,0.584,0.6	-0.021
86	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28757077	28757510	86	3,0,3,4,0	3,0,0,0,0	2,2,2,4,1,3,5,2,5	0,0,0,0,5,0,0,0,0	79	74	1	1.0	0.484,NA,1.0,1.0,NA	1.0,1.0,1.0,1.0,0.158,1.0,1.0,1.0,1.0	-0.078
87	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26466225	26466262	26463916	26464826	87	110,38,491,283,236	0,2,0,0,0	113,142,237,508,109,937,494,492,483	0,9,0,0,0,0,0,0,4	845	74	0.350762739484	1.0	1.0,0.625,1.0,1.0,1.0	1.0,0.58,1.0,1.0,1.0,1.0,1.0,1.0,0.914	-0.019
89	"ENSG00000215481"	"BCRP3"	chr22	+	24647002	24647142	24647002	24647075	24648197	24648332	89	6,16,0,0,11	0,6,0,0,0	17,5,10,9,1,6,15,5,0	4,0,2,2,0,0,2,2,0	141	74	1	1.0	1.0,0.583,NA,NA,1.0	0.69,1.0,0.724,0.703,1.0,1.0,0.797,0.567,NA	0.051
